genre,weighted_rating,movie_id,title,vote_count
Drama,5.934473991394043,8975,The Marine,163
Drama,5.934469223022461,174751,Jane Got a Gun,285
Drama,5.934134483337402,134411,Snitch,1138
Drama,5.92761754989624,7303,Maid in Manhattan,485
Drama,5.926429271697998,144340,Admission,304
Drama,5.9234418869018555,10461,Get Carter,145
Drama,5.921884059906006,83,Open Water,315
Drama,5.921154499053955,266396,The Gunman,392
Drama,5.918737411499023,297596,Dying of the Light,118
Drama,5.917015552520752,9009,Dark Water,274
Drama,5.916135311126709,133805,Carrie,1463
Drama,5.91580057144165,27022,The Sorcerer's Apprentice,1470
Drama,5.914966583251953,9268,Eraser,543
Drama,5.913328170776367,152760,The Monuments Men,1523
Drama,5.912051677703857,12123,Chain Reaction,284
Drama,5.910519599914551,9884,Collateral Damage,427
Drama,5.905545234680176,10030,Good Luck Chuck,444
Drama,5.9051008224487305,37958,Immortals,880
Drama,5.896222114562988,17130,Crossroads,158
Drama,5.8946075439453125,10329,Congo,213
Drama,5.88975191116333,12193,Four Christmases,331
Drama,5.8885040283203125,10253,Dragon Wars: D-War,104
Drama,5.88776159286499,228066,Victor Frankenstein,685
Drama,5.886282444000244,24021,The Twilight Saga: Eclipse,2301
Drama,5.883927345275879,8836,The X Files: I Want to Believe,523
Drama,5.8800578117370605,37786,Sex and the City 2,426
Drama,5.878814697265625,146238,Runner Runner,543
Drama,5.878289699554443,44564,The Dilemma,304
Drama,5.877753257751465,9447,Babe: Pig in the City,305
Drama,5.877307891845703,7978,The Wolfman,549
Drama,5.875812530517578,144336,Sabotage,555
Drama,5.868991851806641,58595,Snow White and the Huntsman,3118
Drama,5.868988513946533,503,Poseidon,583
Drama,5.868172645568848,42888,How Do You Know,223
Drama,5.866305351257324,270487,"Hail, Caesar!",1309
Drama,5.86223030090332,8966,Twilight,3561
Drama,5.859791278839111,77987,Only God Forgives,862
Drama,5.856125831604004,9697,Lady in the Water,409
Drama,5.850837707519531,1966,Alexander,927
Drama,5.845286846160889,8968,Boogeyman,191
Drama,5.843479156494141,109491,Beautiful Creatures,984
Drama,5.842689037322998,332411,I Am Wrath,179
Drama,5.84187650680542,10802,Showgirls,256
Drama,5.841707706451416,10357,Volcano,376
Drama,5.83958625793457,8046,Gigli,104
Drama,5.839381217956543,86331,Desire,140
Drama,5.831066608428955,127493,Stolen,344
Drama,5.8184428215026855,11249,Seed of Chucky,287
Drama,5.817900657653809,10320,The Ring Two,632
Drama,5.811690330505371,265208,Wild Card,656
Drama,5.7985453605651855,6171,Dreamcatcher,567
Drama,5.795085906982422,9879,Striptease,205
Drama,5.781506538391113,271969,Ben-Hur,621
Drama,5.774471759796143,62764,Mirror Mirror,1114
Drama,5.764264106750488,147441,Exodus: Gods and Kings,1921
Drama,5.74296760559082,86834,Noah,2350
Drama,5.739346027374268,18239,The Twilight Saga: New Moon,2436
Drama,5.71888542175293,222936,Aloha,692
Drama,5.715874671936035,2312,In the Name of the King: A Dungeon Siege Tale,224
Drama,5.685281753540039,4474,My Super Ex-Girlfriend,442
Drama,5.633658409118652,201088,Blackhat,826
Drama,5.6279120445251465,10200,The Day the Earth Stood Still,1043
Drama,5.6274566650390625,109091,The Counselor,712
Drama,5.605288982391357,1927,Hulk,1533
Drama,5.586061000823975,11679,xXx: State of the Union,549
Drama,5.5848517417907715,76649,Pompeii,1267
Drama,5.577578067779541,20533,Jonah Hex,420
Drama,5.417721271514893,122081,Spring Breakers,1551
Drama,5.403342247009277,216015,Fifty Shades of Grey,3254
Science Fiction,7.969184875488281,27205,Inception,13752
Science Fiction,7.937272071838379,157336,Interstellar,10867
Science Fiction,7.904545307159424,1891,The Empire Strikes Back,5879
Science Fiction,7.846219062805176,11,Star Wars,6624
Science Fiction,7.7401933670043945,105,Back to the Future,6079
Science Fiction,7.738088130950928,118340,Guardians of the Galaxy,9742
Science Fiction,7.724384784698486,603,The Matrix,8907
Science Fiction,7.591923713684082,1892,Return of the Jedi,4665
Science Fiction,7.58085823059082,348,Alien,4470
Science Fiction,7.557313919067383,152601,Her,4097
Science Fiction,7.524241924285889,38,Eternal Sunshine of the Spotless Mind,3652
Science Fiction,7.512215614318848,78,Blade Runner,3509
Science Fiction,7.4621381759643555,62,2001: A Space Odyssey,2998
Science Fiction,7.424368381500244,286217,The Martian,7268
Science Fiction,7.400462627410889,280,Terminator 2: Judgment Day,4185
Science Fiction,7.385077953338623,100402,Captain America: The Winter Soldier,5764
Science Fiction,7.351603984832764,137113,Edge of Tomorrow,4858
Science Fiction,7.351518630981445,329,Jurassic Park,4856
Science Fiction,7.346327304840088,264660,Ex Machina,4737
Science Fiction,7.331294536590576,679,Aliens,3220
Science Fiction,7.307034969329834,127585,X-Men: Days of Future Past,6032
Science Fiction,7.301600456237793,24428,The Avengers,11776
Science Fiction,7.271276950836182,1726,Iron Man,8776
Science Fiction,7.2591142654418945,122906,About Time,2067
Science Fiction,7.231886386871338,101299,The Hunger Games: Catching Fire,6495
Science Fiction,7.171203136444092,13475,Star Trek,4518
Science Fiction,7.166948318481445,54138,Star Trek Into Darkness,4418
Science Fiction,7.157392978668213,1091,The Thing,1588
Science Fiction,7.150217533111572,99861,Avengers: Age of Ultron,6767
Science Fiction,7.138278961181641,165,Back to the Future Part II,3829
Science Fiction,7.127538204193115,49047,Gravity,5751
Science Fiction,7.116817951202393,19995,Avatar,11800
Science Fiction,7.097812652587891,76341,Mad Max: Fury Road,9427
Science Fiction,7.084462642669678,119450,Dawn of the Planet of the Apes,4410
Science Fiction,7.0751471519470215,17431,Moon,1794
Science Fiction,7.072514057159424,218,The Terminator,4128
Science Fiction,7.061102390289307,18,The Fifth Element,3885
Science Fiction,7.033421039581299,17654,District 9,3382
Science Fiction,7.026296138763428,601,E.T. the Extra-Terrestrial,3269
Science Fiction,7.012461185455322,782,Gattaca,1808
Science Fiction,6.996693134307861,10386,The Iron Giant,1436
Science Fiction,6.986429214477539,9693,Children of Men,2071
Science Fiction,6.982265949249268,271110,Captain America: Civil War,7241
Science Fiction,6.942765235900879,49538,X-Men: First Class,5181
Science Fiction,6.92083215713501,106,Predator,2093
Science Fiction,6.916687488555908,1954,The Butterfly Effect,2060
Science Fiction,6.909769535064697,1895,Star Wars: Episode III - Revenge of the Sith,4116
Science Fiction,6.87285852432251,102899,Ant-Man,5880
Science Fiction,6.868490219116211,19,Metropolis,657
Science Fiction,6.862635135650635,198663,The Maze Runner,5371
Science Fiction,6.855011463165283,149,Akira,773
Science Fiction,6.85012674331665,3034,Young Frankenstein,854
Science Fiction,6.849826335906982,196,Back to the Future Part III,2900
Science Fiction,6.8362932205200195,16320,Serenity,1264
Science Fiction,6.836125373840332,61791,Rise of the Planet of the Apes,4347
Science Fiction,6.8360795974731445,45612,Source Code,2699
Science Fiction,6.832828998565674,244267,I Origins,1063
Science Fiction,6.829346656799316,180,Minority Report,2608
Science Fiction,6.825713634490967,70160,The Hunger Games,9455
Science Fiction,6.769358158111572,13183,Watchmen,2811
Science Fiction,6.766892433166504,6479,I Am Legend,4853
Science Fiction,6.763900279998779,13363,The Man from Earth,687
Science Fiction,6.762393951416016,157350,Divergent,4663
Science Fiction,6.758780002593994,68,Brazil,861
Science Fiction,6.755963325500488,607,Men in Black,4412
Science Fiction,6.7471418380737305,170,28 Days Later,1777
Science Fiction,6.738284111022949,861,Total Recall,1710
Science Fiction,6.731839656829834,686,Contact,1308
Science Fiction,6.730597019195557,68721,Iron Man 3,8806
Science Fiction,6.696022987365723,8810,Mad Max 2: The Road Warrior,957
Science Fiction,6.68404483795166,840,Close Encounters of the Third Kind,1098
Science Fiction,6.665957450866699,36657,X-Men,4097
Science Fiction,6.648214817047119,36658,X2,3506
Science Fiction,6.643460750579834,9016,Treasure Planet,948
Science Fiction,6.633693695068359,9741,Unbreakable,1946
Science Fiction,6.610750198364258,72190,World War Z,5560
Science Fiction,6.606088638305664,2666,Dark City,828
Science Fiction,6.602241039276123,333371,10 Cloverfield Lane,2468
Science Fiction,6.5988664627075195,68726,Pacific Rim,4794
Science Fiction,6.5938720703125,1272,Sunshine,1182
Science Fiction,6.591907501220703,7299,Equilibrium,1552
Science Fiction,6.591786861419678,154,Star Trek II: The Wrath of Khan,675
Science Fiction,6.577563285827637,2048,"I, Robot",3793
Science Fiction,6.568933010101318,644,A.I. Artificial Intelligence,1974
Science Fiction,6.567828178405762,604,The Matrix Reloaded,3443
Science Fiction,6.567042827606201,49530,In Time,3417
Science Fiction,6.565775394439697,985,Eraserhead,485
Science Fiction,6.5620951652526855,602,Independence Day,3260
Science Fiction,6.553638935089111,2756,The Abyss,808
Science Fiction,6.5474114418029785,110415,Snowpiercer,2854
Science Fiction,6.539305686950684,1771,Captain America: The First Avenger,7047
Science Fiction,6.537766456604004,10138,Iron Man 2,6849
Science Fiction,6.533390998840332,754,Face/Off,1583
Science Fiction,6.5291643142700195,593,Solaris,357
Science Fiction,6.5284600257873535,62215,Melancholia,885
Science Fiction,6.526505470275879,228161,Home,1519
Science Fiction,6.5257344245910645,131631,The Hunger Games: Mockingjay - Part 1,5584
Science Fiction,6.518530368804932,431,Cube,1069
Science Fiction,6.516312122344971,167,K-PAX,695
Science Fiction,6.514087677001953,59967,Looper,4697
Science Fiction,6.509479999542236,1924,Superman,1022
Science Fiction,6.502796649932861,1858,Transformers,4040
Science Fiction,6.501695156097412,131634,The Hunger Games: Mockingjay - Part 2,3984
Science Fiction,6.497768402099609,38055,Megamind,1918
Science Fiction,6.49749231338501,2277,Bicentennial Man,963
Science Fiction,6.488275051116943,2787,Pitch Black,1789
Science Fiction,6.487424373626709,107985,The World's End,1778
Science Fiction,6.479154586791992,198184,Chappie,3062
Science Fiction,6.4765448570251465,83542,Cloud Atlas,2977
Science Fiction,6.469027519226074,563,Starship Troopers,1560
Science Fiction,6.466907501220703,39254,Real Steel,2692
Science Fiction,6.463259220123291,199,Star Trek: First Contact,661
Science Fiction,6.462228298187256,188927,Star Trek Beyond,2568
Science Fiction,6.4602251052856445,8337,They Live,550
Science Fiction,6.459461688995361,135397,Jurassic World,8662
Science Fiction,6.45682954788208,37686,Super 8,2435
Science Fiction,6.453257083892822,5876,The Mist,1399
Science Fiction,6.451035976409912,80274,Ender's Game,2303
Science Fiction,6.446703910827637,49521,Man of Steel,6359
Science Fiction,6.444406032562256,20504,The Book of Eli,2164
Science Fiction,6.436476707458496,926,Galaxy Quest,710
Science Fiction,6.4345245361328125,1103,Escape from New York,703
Science Fiction,6.43347692489624,10865,Atlantis: The Lost Empire,1224
Science Fiction,6.4323835372924805,49049,Dredd,1940
Science Fiction,6.432094097137451,76726,Chronicle,1935
Science Fiction,6.421570777893066,14337,Primer,658
Science Fiction,6.42053747177124,1381,The Fountain,827
Science Fiction,6.4167585372924805,837,Videodrome,454
Science Fiction,6.4056596755981445,860,WarGames,504
Science Fiction,6.4004011154174805,42188,Never Let Me Go,737
Science Fiction,6.3999128341674805,11687,The Visitors,420
Science Fiction,6.388092994689941,10559,Frequency,462
Science Fiction,6.387361526489258,957,Spaceballs,902
Science Fiction,6.386314868927002,7453,The Hitchhiker's Guide to the Galaxy,1315
Science Fiction,6.381215572357178,12244,9,1262
Science Fiction,6.377506256103516,1487,Hellboy,2225
Science Fiction,6.376279830932617,9659,Mad Max,1213
Science Fiction,6.361267566680908,168,Star Trek IV: The Voyage Home,477
Science Fiction,6.358071327209473,39513,Paul,1789
Science Fiction,6.357083320617676,1635,The Island,1770
Science Fiction,6.352660179138184,84332,Safety Not Guaranteed,556
Science Fiction,6.350624084472656,38050,The Adjustment Bureau,1652
Science Fiction,6.348928451538086,75612,Oblivion,4800
Science Fiction,6.3482184410095215,246655,X-Men: Apocalypse,4721
Science Fiction,6.345459461212158,3509,A Scanner Darkly,532
Science Fiction,6.343930244445801,55420,Another Earth,527
Science Fiction,6.343113422393799,11253,Hellboy II: The Golden Army,1527
Science Fiction,6.3405938148498535,1894,Star Wars: Episode II - Attack of the Clones,3992
Science Fiction,6.333124160766602,68724,Elysium,3439
Science Fiction,6.327467441558838,605,The Matrix Revolutions,3096
Science Fiction,6.319100379943848,1562,28 Weeks Later,1197
Science Fiction,6.319006443023682,84329,Robot & Frank,450
Science Fiction,6.3145246505737305,95,Armageddon,2482
Science Fiction,6.313717365264893,14139,Timecrimes,308
Science Fiction,6.31108283996582,1255,The Host,537
Science Fiction,6.308532238006592,1903,Vanilla Sky,1078
Science Fiction,6.308373928070068,7191,Cloverfield,2251
Science Fiction,6.302738189697266,1576,Resident Evil,2065
Science Fiction,6.302221298217773,816,Austin Powers: International Man of Mystery,1013
Science Fiction,6.294267654418945,1946,eXistenZ,475
Science Fiction,6.293318748474121,227156,The Giver,1798
Science Fiction,6.29310417175293,1090,The Thirteenth Floor,378
Science Fiction,6.2908501625061035,11336,The Dead Zone,311
Science Fiction,6.288237571716309,1648,Bill & Ted's Excellent Adventure,454
Science Fiction,6.285019397735596,2675,Signs,1599
Science Fiction,6.281736850738525,834,Underworld: Evolution,1528
Science Fiction,6.275932788848877,174,Star Trek VI: The Undiscovered Country,413
Science Fiction,6.274945259094238,19898,Pandorum,774
Science Fiction,6.271007537841797,240832,Lucy,5878
Science Fiction,6.270711421966553,8413,Event Horizon,742
Science Fiction,6.270528793334961,8408,Day of the Dead,270
Science Fiction,6.267176628112793,70981,Prometheus,5080
Science Fiction,6.264187812805176,846,The X Files,488
Science Fiction,6.26323127746582,1893,Star Wars: Episode I - The Phantom Menace,4432
Science Fiction,6.260450839996338,76170,The Wolverine,4053
Science Fiction,6.255794048309326,36668,X-Men: The Last Stand,3525
Science Fiction,6.254395484924316,8536,Superman II,629
Science Fiction,6.249766826629639,11561,Sleeper,200
Science Fiction,6.247837066650391,20526,TRON: Legacy,2841
Science Fiction,6.2445454597473145,227719,Project Almanac,933
Science Fiction,6.244081497192383,10045,District B13,565
Science Fiction,6.243576526641846,841,Dune,562
Science Fiction,6.243237495422363,10514,The Andromeda Strain,190
Science Fiction,6.23594856262207,844,2046,206
Science Fiction,6.223032474517822,865,The Running Man,703
Science Fiction,6.221621036529541,2789,The Chronicles of Riddick,1570
Science Fiction,6.204299449920654,10803,Logan's Run,269
Science Fiction,6.203406810760498,192577,Space Pirate Captain Harlock,356
Science Fiction,6.203307151794434,238615,Self/less,1091
Science Fiction,6.199698448181152,16633,Somewhere in Time,102
Science Fiction,6.197748184204102,36819,Time Bandits,249
Science Fiction,6.196069240570068,13001,Stargate: The Ark of Truth,140
Science Fiction,6.194509029388428,10133,Cypher,192
Science Fiction,6.192724227905273,173,"20,000 Leagues Under the Sea",157
Science Fiction,6.19155216217041,193,Star Trek: Generations,452
Science Fiction,6.188858509063721,157,Star Trek III: The Search for Spock,434
Science Fiction,6.182848930358887,59678,Attack the Block,733
Science Fiction,6.181485652923584,8338,Blindness,387
Science Fiction,6.18051815032959,88005,Seeking a Friend for the End of the World,700
Science Fiction,6.180011749267578,41154,Men in Black 3,4160
Science Fiction,6.1794538497924805,2080,X-Men Origins: Wolverine,4021
Science Fiction,6.1786298751831055,262500,Insurgent,3829
Science Fiction,6.177868366241455,7512,Idiocracy,664
Science Fiction,6.174500942230225,23963,Pontypool,183
Science Fiction,6.17310905456543,158852,Tomorrowland,2846
Science Fiction,6.172511100769043,13820,Repo Man,144
Science Fiction,6.170307636260986,330,The Lost World: Jurassic Park,2487
Science Fiction,6.169466018676758,435,The Day After Tomorrow,2392
Science Fiction,6.168814182281494,74,War of the Worlds,2322
Science Fiction,6.165824890136719,87421,Riddick,2035
Science Fiction,6.165339469909668,6950,Outbreak,513
Science Fiction,6.160524845123291,8077,Alien³,1633
Science Fiction,6.157134532928467,12437,Underworld: Rise of the Lycans,1428
Science Fiction,6.155201435089111,39538,Contagion,1325
Science Fiction,6.154570579528809,1551,Flatliners,404
Science Fiction,6.153170585632324,200,Star Trek: Insurrection,391
Science Fiction,6.150594711303711,14353,Repo! The Genetic Opera,100
Science Fiction,6.1480607986450195,817,Austin Powers: The Spy Who Shagged Me,1011
Science Fiction,6.146080017089844,315011,Shin Godzilla,143
Science Fiction,6.145517349243164,333355,Star Wars: Clone Wars: Volume 1,27
Science Fiction,6.144655227661133,9035,Slither,317
Science Fiction,6.144166469573975,7450,Titan A.E.,313
Science Fiction,6.141584873199463,16241,The Boys from Brazil,101
Science Fiction,6.138397693634033,9389,Renaissance,77
Science Fiction,6.138100624084473,245703,Midnight Special,694
Science Fiction,6.137923240661621,1687,Escape from the Planet of the Apes,264
Science Fiction,6.135199546813965,31867,Repo Men,620
Science Fiction,6.133816242218018,43933,Monsters,587
Science Fiction,6.131282806396484,152,Star Trek: The Motion Picture,530
Science Fiction,6.130394458770752,11551,Small Soldiers,511
Science Fiction,6.130165100097656,11935,Capricorn One,131
Science Fiction,6.129483222961426,9276,The Faculty,492
Science Fiction,6.129420280456543,13768,Tuck Everlasting,128
Science Fiction,6.126393795013428,19405,Recess: School's Out,67
Science Fiction,6.1255106925964355,811,Silent Running,177
Science Fiction,6.1227898597717285,8953,Steamboy,102
Science Fiction,6.1224846839904785,1685,Beneath the Planet of the Apes,361
Science Fiction,6.120187282562256,9294,Phenomenon,323
Science Fiction,6.118179798126221,35073,"The Beast from 20,000 Fathoms",41
Science Fiction,6.118179798126221,110402,Hard to Be a God,41
Science Fiction,6.117749214172363,52015,Stake Land,285
Science Fiction,6.115093231201172,15239,The Toxic Avenger,113
Science Fiction,6.114226818084717,86812,Sound of My Voice,108
Science Fiction,6.113075256347656,98568,Enter Nowhere,49
Science Fiction,6.111959457397461,26672,The Thief and the Cobbler,26
Science Fiction,6.111756801605225,15158,Phantasm II,94
Science Fiction,6.10966682434082,13856,Special,32
Science Fiction,6.108643054962158,15301,Twilight Zone: The Movie,161
Science Fiction,6.108118057250977,32235,Northfork,24
Science Fiction,6.107679843902588,29146,Charly,28
Science Fiction,6.107570171356201,11827,Heavy Metal,148
Science Fiction,6.106471538543701,11954,Lifeforce,135
Science Fiction,6.105641841888428,18841,The Lost Skeleton of Cadavra,30
Science Fiction,6.105434417724609,5172,The Astronaut Farmer,123
Science Fiction,6.105284690856934,61984,Space Battleship Yamato,59
Science Fiction,6.104818820953369,2577,Code 46,116
Science Fiction,6.100756645202637,20455,Digimon: The Movie,72
Science Fiction,6.09849214553833,38356,Transformers: Dark of the Moon,3299
Science Fiction,6.098386764526367,1724,The Incredible Hulk,3021
Science Fiction,6.097917556762695,49529,John Carter,2124
Science Fiction,6.0976996421813965,46729,Fetching Cody,6
Science Fiction,6.097497463226318,269057,Bang Bang Baby,8
Science Fiction,6.09739875793457,75,Mars Attacks!,1509
Science Fiction,6.0971479415893555,7737,Resident Evil: Extinction,1292
Science Fiction,6.097115993499756,1577,Resident Evil: Apocalypse,1267
Science Fiction,6.096306324005127,6795,Zathura: A Space Adventure,779
Science Fiction,6.0955352783203125,201,Star Trek: Nemesis,479
Science Fiction,6.095306873321533,16577,Astro Boy,409
Science Fiction,6.094995021820068,289180,H.,4
Science Fiction,6.094627380371094,1688,Conquest of the Planet of the Apes,236
Science Fiction,6.094614028930664,3604,Flash Gordon,233
Science Fiction,6.094559192657471,9425,Soldier,221
Science Fiction,6.094475269317627,2661,Batman,203
Science Fiction,6.0941314697265625,4965,Impostor,135
Science Fiction,6.094110012054443,9570,The Black Hole,131
Science Fiction,6.093977451324463,13688,CJ7,107
Science Fiction,6.093305587768555,51955,Hav Plenty,0
Science Fiction,6.0929179191589355,36549,Yesterday Was a Lie,4
Science Fiction,6.092166900634766,270554,Echo Dr.,1
Science Fiction,6.091706275939941,211557,Vessel,8
Science Fiction,6.089569568634033,20764,Sleep Dealer,40
Science Fiction,6.089272499084473,70687,The Sticky Fingers of Time,3
Science Fiction,6.089041709899902,326576,Dawn of the Crescent Moon,1
Science Fiction,6.088960647583008,371690,Rotor DR1,3
Science Fiction,6.0883941650390625,15511,VeggieTales: The Pirates Who Don't Do Anything,25
Science Fiction,6.087252616882324,21512,The Blood of Heroes,31
Science Fiction,6.086777687072754,77156,Alien Zone,3
Science Fiction,6.085560321807861,3028,Jekyll and Hyde ... Together Again,5
Science Fiction,6.085010051727295,10643,Godzilla 2000,43
Science Fiction,6.085000038146973,45767,Time Changer,9
Science Fiction,6.0845947265625,360188,Queen Crab,3
Science Fiction,6.082693576812744,24746,Six-String Samurai,36
Science Fiction,6.08262825012207,20542,Delgo,15
Science Fiction,6.082126617431641,10981,Nothing,38
Science Fiction,6.081567287445068,11588,The I Inside,62
Science Fiction,6.081419467926025,84204,Grabbers,140
Science Fiction,6.0813751220703125,30315,Kingdom of the Spiders,30
Science Fiction,6.080990791320801,16016,Journey to Saturn,10
Science Fiction,6.08095121383667,16110,Thomas and the Magic Railroad,8
Science Fiction,6.080395221710205,9457,Deep Rising,154
Science Fiction,6.079999923706055,18045,The Dark Hours,22
Science Fiction,6.0770583152771,28260,Return of the Living Dead 3,88
Science Fiction,6.076384544372559,59457,Womb,92
Science Fiction,6.075691223144531,31915,Prophecy,25
Science Fiction,6.075691223144531,320146,Creative Control,25
Science Fiction,6.0747270584106445,331592,Listening,31
Science Fiction,6.074725151062012,16911,The Inhabited Island,23
Science Fiction,6.0746941566467285,53502,The Dead Undead,6
Science Fiction,6.074186325073242,10179,The Ice Pirates,49
Science Fiction,6.073739528656006,10017,The Wraith,108
Science Fiction,6.072678565979004,30379,Megiddo: The Omega Code 2,8
Science Fiction,6.071172714233398,13282,Death Race 2000,124
Science Fiction,6.070241928100586,34549,Max Keeble's Big Move,33
Science Fiction,6.069256782531738,335866,Circle,333
Science Fiction,6.069060802459717,13006,Split Second,63
Science Fiction,6.068843841552734,52010,"Ultramarines: A Warhammer 40,000 Movie",27
Science Fiction,6.068787097930908,24264,Sheena,22
Science Fiction,6.068680763244629,34069,Cargo,140
Science Fiction,6.067983627319336,86304,All Superheroes Must Die,13
Science Fiction,6.067630767822266,10208,Muppets from Space,92
Science Fiction,6.067550182342529,10416,What Planet Are You From?,37
Science Fiction,6.067295074462891,27549,Beastmaster 2: Through the Portal of Time,17
Science Fiction,6.0661492347717285,32740,Krrish,46
Science Fiction,6.064981937408447,11232,Kate & Leopold,418
Science Fiction,6.064879894256592,134371,Atlas Shrugged Part II,41
Science Fiction,6.064143180847168,8843,The Cell,436
Science Fiction,6.06407356262207,50037,Beyond the Black Rainbow,77
Science Fiction,6.0633673667907715,25763,Damnation Alley,27
Science Fiction,6.060826301574707,290370,Mutant World,9
Science Fiction,6.060019493103027,31909,Invaders from Mars,57
Science Fiction,6.05952787399292,199933,Atlas Shrugged Part III: Who is John Galt?,15
Science Fiction,6.059319019317627,42033,Def-Con 4,10
Science Fiction,6.059257984161377,24126,Warlock: The Armageddon,38
Science Fiction,6.057906627655029,34086,Spaced Invaders,25
Science Fiction,6.057366847991943,40160,Meteor,36
Science Fiction,6.057366847991943,347548,Containment,36
Science Fiction,6.05617094039917,19901,Daybreakers,634
Science Fiction,6.053367614746094,27380,Megaforce,15
Science Fiction,6.052447319030762,106845,Re-Kill,34
Science Fiction,6.052175521850586,125490,Antiviral,112
Science Fiction,6.051041603088379,21765,Good Boy!,30
Science Fiction,6.050846099853516,205126,Independence Daysaster,22
Science Fiction,6.049023151397705,79698,The Lovers,34
Science Fiction,6.0484490394592285,50942,Creature,21
Science Fiction,6.0482892990112305,23048,Hot Tub Time Machine,894
Science Fiction,6.047952175140381,2687,Memoirs of an Invisible Man,125
Science Fiction,6.04746675491333,33155,Galaxina,16
Science Fiction,6.04701042175293,10003,The Saint,302
Science Fiction,6.046955585479736,18442,Decoys,33
Science Fiction,6.046672821044922,68684,Detention,129
Science Fiction,6.046314239501953,1649,Bill & Ted's Bogus Journey,308
Science Fiction,6.045132160186768,23730,C.H.U.D.,62
Science Fiction,6.0434160232543945,97370,Under the Skin,1102
Science Fiction,6.041930675506592,10483,Death Race,1175
Science Fiction,6.04133939743042,8069,Barbarella,146
Science Fiction,6.041330337524414,34851,Predators,1206
Science Fiction,6.0390400886535645,9928,Robots,1333
Science Fiction,6.038627624511719,33468,The Brain That Wouldn't Die,32
Science Fiction,6.037565231323242,15512,Monsters vs Aliens,1423
Science Fiction,6.035258769989014,9424,Disturbing Behavior,104
Science Fiction,6.0346760749816895,12088,Fortress,168
Science Fiction,6.033175468444824,2114,Final Fantasy: The Spirits Within,433
Science Fiction,6.032233238220215,72710,The Host,1817
Science Fiction,6.029682159423828,10748,St. Trinian's,142
Science Fiction,6.026914596557617,367551,American Hero,62
Science Fiction,6.026656150817871,25769,Carriers,282
Science Fiction,6.026639938354492,312793,The Walking Deceased,35
Science Fiction,6.026418685913086,158015,The Purge,2428
Science Fiction,6.026280403137207,38541,The Divide,197
Science Fiction,6.025927543640137,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,286
Science Fiction,6.023586750030518,698,Moonraker,541
Science Fiction,6.021968841552734,608,Men in Black II,3114
Science Fiction,6.021840572357178,8373,Transformers: Revenge of the Fallen,3138
Science Fiction,6.020376682281494,9620,Paycheck,581
Science Fiction,6.02036714553833,7341,The Rage: Carrie 2,76
Science Fiction,6.018669128417969,9067,Tank Girl,138
Science Fiction,6.0181965827941895,10724,Firefox,139
Science Fiction,6.016823768615723,9849,My Favorite Martian,80
Science Fiction,6.012768745422363,13460,Doomsday,363
Science Fiction,6.011976718902588,9824,Mystery Men,250
Science Fiction,6.0112128257751465,9304,Multiplicity,154
Science Fiction,6.009757041931152,169,Predator 2,730
Science Fiction,6.008599758148193,9355,Mad Max Beyond Thunderdome,748
Science Fiction,6.0078253746032715,8854,Steel,48
Science Fiction,6.006089210510254,8850,The Shadow,138
Science Fiction,6.00451135635376,206213,Zombie Hunter,34
Science Fiction,6.001985549926758,238603,Earth to Echo,290
Science Fiction,6.000914096832275,22824,The Fourth Kind,441
Science Fiction,5.9979634284973145,12120,My Stepmother is an Alien,131
Science Fiction,5.997546195983887,12589,Jimmy Neutron: Boy Genius,231
Science Fiction,5.99601411819458,10153,Sphere,476
Science Fiction,5.995655536651611,818,Austin Powers in Goldmember,979
Science Fiction,5.992584705352783,9271,Virtuosity,163
Science Fiction,5.992161273956299,68179,Escape from Planet Earth,332
Science Fiction,5.9919657707214355,15028,Clockstoppers,89
Science Fiction,5.987265586853027,7459,Speed Racer,354
Science Fiction,5.986176013946533,4858,The Invasion,359
Science Fiction,5.986063003540039,19959,Surrogates,1195
Science Fiction,5.9857497215271,16300,Down to Earth,95
Science Fiction,5.984650611877441,1705,Battle for the Planet of the Apes,215
Science Fiction,5.984021186828613,2067,Mission to Mars,369
Science Fiction,5.983675956726074,17577,The Devil's Tomb,53
Science Fiction,5.979767799377441,8078,Alien: Resurrection,1365
Science Fiction,5.978659629821777,13025,Diary of the Dead,190
Science Fiction,5.976905822753906,2135,The Time Machine,631
Science Fiction,5.976905822753906,242095,The Signal,631
Science Fiction,5.975820064544678,13811,Knowing,1486
Science Fiction,5.975155830383301,10163,The Lawnmower Man,197
Science Fiction,5.973388671875,46529,I Am Number Four,1567
Science Fiction,5.9717912673950195,9825,Lake Placid,247
Science Fiction,5.971517086029053,10384,Supernova,109
Science Fiction,5.970395565032959,4723,Southland Tales,153
Science Fiction,5.970186233520508,10796,The One,437
Science Fiction,5.969799518585205,5137,Sky Captain and the World of Tomorrow,439
Science Fiction,5.968028545379639,81796,Lockout,715
Science Fiction,5.967215538024902,8247,Jumper,1799
Science Fiction,5.962691783905029,262504,Allegiant,1998
Science Fiction,5.959761619567871,296,Terminator 3: Rise of the Machines,2143
Science Fiction,5.959140300750732,10077,A Sound of Thunder,111
Science Fiction,5.958485126495361,8831,Timecop,282
Science Fiction,5.956969738006592,157353,Transcendence,2295
Science Fiction,5.955165386199951,10061,Escape from L.A.,373
Science Fiction,5.954367160797119,172,Star Trek V: The Final Frontier,376
