movie_id,budget,director,genres,main_cast,original_language,popularity,release_date,release_year,revenue,runtime,status,title,vote_average,vote_count,weighted_rating
10705,9000000,Kenneth Branagh,"['War', 'Drama', 'History', 'Action', 'Romance']","['Kenneth Branagh', 'Derek Jacobi', 'Brian Blessed', 'James Larkin', 'Paul Scofield']",en,4.641005992889404,1989-10-05,1989,,137.0,Released,Henry V,7.400000095367432,71,6.18337869644165
91586,5000000,James Wan,"['Horror', 'Thriller']","['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins', 'Lin Shaye', 'Barbara Hershey']",en,48.37584686279297,2013-09-12,2013,,106.0,Released,Insidious: Chapter 2,6.5,1211,6.320267200469971
10514,6500000,Robert Wise,"['Science Fiction', 'Thriller']","['Arthur Hill', 'David Wayne', 'James Olson', 'Kate Reid', 'Paula Kelly']",en,12.52495288848877,1971-03-12,1971,12376563,131.0,Released,The Andromeda Strain,7.0,190,6.243237495422363
3594,30000000,Joel Schumacher,"['Thriller', 'Drama', 'Mystery']","['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston', 'Lynn Collins']",en,23.19740867614746,2007-02-23,2007,77566815,101.0,Released,The Number 23,6.300000190734863,1018,6.199737071990967
17043,,John Stainton,"['Family', 'Action', 'Adventure']","['Steve Irwin', 'Terri Irwin', 'Magda Szubanski', 'David Wenham', 'Lachy Hulme']",en,1.7149720191955566,2002-07-26,2002,33082548,90.0,Released,The Crocodile Hunter: Collision Course,5.300000190734863,34,6.066143035888672
49017,70000000,Gary Shore,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']","['Luke Evans', 'Sarah Gadon', 'Dominic Cooper', 'Art Parkinson', 'Charles Dance']",en,64.45794677734375,2014-10-01,2014,215529201,92.0,Released,Dracula Untold,6.199999809265137,2389,6.169438362121582
464,,Kay Pollak,"['Romance', 'Drama', 'Comedy', 'Music']","['Michael Nyqvist', 'Frida Hallgren', 'Helen Sjöholm', 'Lennart Jähkel', 'Ingela Olsson']",sv,4.321249008178711,2004-09-03,2004,,132.0,Released,As It Is in Heaven,6.900000095367432,42,6.127152919769287
14854,5000000,Steve Carver,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']","['Chuck Norris', 'David Carradine', 'Barbara Carrera', 'Leon Isaac Kennedy', 'Dana Kimmell']",en,8.452666282653809,1983-04-14,1983,12232628,107.0,Released,Lone Wolf McQuade,5.5,67,6.054561614990234
66125,,Kriv Stenders,"['Drama', 'Comedy', 'Family']","['Josh Lucas', 'Rachael Taylor', 'Rohan Nichol', 'Luke Ford', 'Arthur Angel']",en,5.4994120597839355,2011-08-04,2011,,92.0,Released,Red Dog,7.099999904632568,83,6.173493385314941
9770,50000000,Costa-Gavras,"['Action', 'Drama', 'Thriller']","['John Travolta', 'Dustin Hoffman', 'Mia Kirshner', 'Alan Alda', 'Robert Prosky']",en,3.3140039443969727,1997-11-07,1997,10541523,114.0,Released,Mad City,5.900000095367432,81,6.078249931335449
18487,100000000,Tony Scott,"['Thriller', 'Drama', 'Crime']","['Denzel Washington', 'John Travolta', 'Luis Guzmán', 'Victor Gojcaj', 'John Turturro']",en,40.59785461425781,2009-06-11,2009,150166126,106.0,Released,The Taking of Pelham 1 2 3,6.199999809265137,954,6.14651346206665
131631,125000000,Francis Lawrence,"['Science Fiction', 'Adventure', 'Thriller']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Donald Sutherland']",en,206.22715759277344,2014-11-18,2014,752100229,123.0,Released,The Hunger Games: Mockingjay - Part 1,6.599999904632568,5584,6.5257344245910645
10637,30000000,Boaz Yakin,['Drama'],"['Denzel Washington', 'Will Patton', 'Ryan Hurst', 'Wood Harris', 'Hayden Panettiere']",en,25.996219635009766,2000-09-29,2000,136706683,113.0,Released,Remember the Titans,7.400000095367432,821,6.696000099182129
176077,,Youssef Delara,['Thriller'],"['Jake Hoffman', 'Nikki Reed', 'Thomas Dekker', 'Scott Bakula', 'Jason Priestley']",en,1.998826026916504,2013-03-11,2013,,88.0,Released,Enter the Dangerous Mind,4.800000190734863,14,6.074697017669678
11056,,Jaume Balagueró,['Horror'],"['Anna Paquin', 'Lena Olin', 'Iain Glen', 'Giancarlo Giannini', 'Fele Martínez']",en,6.340135097503662,2002-10-02,2002,,102.0,Released,Darkness,5.599999904632568,112,6.041718006134033
345003,1200000,Timothy Hines,['Drama'],"['Caroline Barry', 'Christopher Lambert', 'Kelly LeBrock', 'Julia Chantrey', 'Alexandra Callas']",en,0.48927098512649536,2015-11-20,2015,,111.0,Released,10 Days in a Madhouse,4.300000190734863,5,6.084003925323486
21311,34000000,Hugh Hudson,"['Romance', 'Drama', 'Adventure']","['Kim Basinger', 'Vincent Pérez', 'Liam Aiken', 'Daniel Craig', 'Eva Marie Saint']",en,1.656695008277893,2000-05-05,2000,,114.0,Released,I Dreamed of Africa,5.300000190734863,18,6.078690052032471
9516,3500000,Albert Hughes,"['Drama', 'Action', 'Crime']","['Tyrin Turner', 'Larenz Tate', 'Glenn Plummer', 'Jada Pinkett Smith', 'Samuel L. Jackson']",en,3.4188709259033203,1993-05-26,1993,27900000,97.0,Released,Menace II Society,7.199999809265137,173,6.2624382972717285
50348,40000000,Brad Furman,"['Crime', 'Drama', 'Thriller']","['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'William H. Macy', 'Josh Lucas']",en,26.072227478027344,2011-03-17,2011,85412898,119.0,Released,The Lincoln Lawyer,7.0,902,6.532767295837402
37003,15000000,Mark Pellington,"['Music', 'Documentary']","['Bono', 'The Edge', 'Adam Clayton', ' Larry Mullen Jr.']",en,0.33519500494003296,2007-05-19,2007,22730842,85.0,Released,U2 3D,6.699999809265137,10,6.099566459655762
168027,,Charles Matthau,['Comedy'],"['Christian Slater', 'Michael Jai White', 'Crispin Glover', 'Billy Burke', 'Breanne Racano']",en,4.448352813720703,2012-04-22,2012,,90.0,Released,Freaky Deaky,4.900000095367432,18,6.071320533752441
873,15000000,Steven Spielberg,['Drama'],"['Whoopi Goldberg', 'Margaret Avery', 'Danny Glover', 'Akosua Busia', 'Oprah Winfrey']",en,17.571533203125,1985-12-18,1985,146292009,154.0,Released,The Color Purple,7.699999809265137,338,6.512012481689453
22301,3950000,James Whale,"['Action', 'Drama', 'History']","['Ben Lyon', 'James Hall', 'Jean Harlow', 'John Darrow', 'Lucien Prival']",en,8.484123229980469,1930-11-15,1930,8000000,127.0,Released,Hell's Angels,6.099999904632568,19,6.093435764312744
310131,3500000,Robert Eggers,"['Mystery', 'Horror']","['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Harvey Scrimshaw', 'Ellie Grainger']",en,50.31966018676758,2016-02-19,2016,40423945,92.0,Released,The Witch,6.300000190734863,1434,6.217166900634766
9448,13000000,Kirk Wong,"['Action', 'Adventure', 'Comedy', 'Thriller']","['Mark Wahlberg', 'Lou Diamond Phillips', 'Christina Applegate', 'China Chow', 'Avery Brooks']",en,6.425528049468994,1998-04-24,1998,27007143,91.0,Released,The Big Hit,6.099999904632568,109,6.09398889541626
4806,70000000,Garry Marshall,"['Comedy', 'Romance']","['Julia Roberts', 'Richard Gere', 'Joan Cusack', 'Rita Wilson', 'Héctor Elizondo']",en,20.23053550720215,1999-07-30,1999,309457509,116.0,Released,Runaway Bride,5.699999809265137,455,5.966746807098389
5174,140000000,Brett Ratner,"['Action', 'Comedy', 'Crime', 'Thriller']","['Chris Tucker', 'Jackie Chan', 'Hiroyuki Sanada', 'Max von Sydow', 'Yvan Attal']",en,22.571779251098633,2007-08-08,2007,258022233,91.0,Released,Rush Hour 3,6.099999904632568,783,6.096314430236816
8065,35000000,Robert Luketic,"['Drama', 'Crime']","['Jim Sturgess', 'Kevin Spacey', 'Kate Bosworth', 'Aaron Yoo', 'Liza Lapira']",en,45.14994812011719,2008-03-27,2008,69823199,123.0,Released,21,6.5,1375,6.3328962326049805
8883,6500000,Ole Christian Madsen,"['Crime', 'Drama', 'History', 'War']","['Thure Lindhardt', 'Mads Mikkelsen', 'Stine Stengade', 'Peter Mygind', 'Mille Lehfeldt']",da,7.0289459228515625,2008-03-25,2008,,130.0,Released,Flame & Citron,6.800000190734863,68,6.140097141265869
17578,130000000,Steven Spielberg,"['Adventure', 'Animation', 'Mystery']","['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg']",en,89.93829345703125,2011-10-25,2011,371940071,107.0,Released,The Adventures of Tintin,6.699999809265137,2061,6.5073442459106445
211086,550000,Pan Nalin,"['Documentary', 'Drama']","['Bhole Baba', 'Hatha Yogi Baba', 'Pant Shirt Baba', 'Baby Bajrangi', 'Shriman Umeshanad Brahmachari']",hi,0.4808799922466278,2013-11-21,2013,,115.0,Released,Faith Connections,4.199999809265137,3,6.087401390075684
9277,5500000,George Roy Hill,"['Comedy', 'Crime', 'Drama']","['Paul Newman', 'Robert Redford', 'Robert Shaw', 'Charles Durning', 'Ray Walston']",en,28.500913619995117,1973-12-25,1973,159616327,129.0,Released,The Sting,7.900000095367432,622,6.804098606109619
24977,,James D. Stern,['Documentary'],"['Michael Jordan', 'Phil Jackson', 'Bob Costas', 'Bill Murray', 'Laurence Fishburne']",en,1.830306053161621,2000-05-05,2000,21268532,46.0,Released,Michael Jordan to the Max,7.5,10,6.107822418212891
11247,19000000,Mark Rosman,['Comedy'],"['Hilary Duff', 'Jennifer Coolidge', 'Chad Michael Murray', 'Dan Byrd', 'Regina King']",en,25.281320571899414,2004-07-10,2004,70067909,95.0,Released,A Cinderella Story,6.099999904632568,713,6.096160411834717
10385,40000000,Diane Keaton,"['Comedy', 'Drama']","['Meg Ryan', 'Diane Keaton', 'Lisa Kudrow', 'Walter Matthau', 'Adam Arkin']",en,3.415534019470215,2000-02-16,2000,36037909,94.0,Released,Hanging Up,5.0,40,6.049529552459717
297,90000000,Martin Brest,"['Fantasy', 'Drama', 'Mystery']","['Brad Pitt', 'Anthony Hopkins', 'Claire Forlani', 'Jeffrey Tambor', 'Marcia Gay Harden']",en,36.069610595703125,1998-11-12,1998,142940100,178.0,Released,Meet Joe Black,6.900000095367432,1147,6.53265905380249
21301,18000000,Kevin Rodney Sullivan,"['Comedy', 'Drama']","['Ice Cube', 'Cedric the Entertainer', 'Sean Patrick Thomas', 'Keke Palmer', 'Michael Ealy']",en,6.501814842224121,2004-01-20,2004,65070412,106.0,Released,Barbershop 2:  Back in Business,5.599999904632568,74,6.057967185974121
193893,17000000,Luke Greenfield,['Comedy'],"['Jake Johnson', 'Damon Wayans Jr.', 'Nina Dobrev', 'Rob Riggle', ""James D'Arcy""]",en,70.6689224243164,2014-08-13,2014,136621271,104.0,Released,Let's Be Cops,6.400000095367432,1219,6.26495885848999
55180,,Dan Zukovic,"['Comedy', 'Drama']","['Dan Zukovic', 'Mark Ruffalo', 'Sibel Ergener', 'James Lorinz', 'Yul Vazquez']",en,0.678475022315979,1998-09-23,1998,,98.0,Released,The Last Big Thing,6.0,3,6.093014717102051
1273,34000000,Kevin Munroe,"['Adventure', 'Animation', 'Comedy', 'Family']","['Chris Evans', 'Sarah Michelle Gellar', 'Mako', 'Kevin Smith', 'Patrick Stewart']",en,18.392169952392578,2007-03-23,2007,95608995,90.0,Released,TMNT,6.0,345,6.068619728088379
1913,12806000,Alejandro Amenábar,['Drama'],"['Javier Bardem', 'Belén Rueda', 'Lola Dueñas', 'Joan Dalmau', 'Josep Maria Pou']",es,17.363739013671875,2004-09-03,2004,38535221,125.0,Released,The Sea Inside,7.199999809265137,219,6.299049377441406
9588,,Simon Wincer,"['Romance', 'Action', 'Adventure', 'Western', 'Drama']","['Tom Selleck', 'Laura San Giacomo', 'Alan Rickman', 'Chris Haywood', 'Ron Haddrick']",en,11.360997200012207,1990-10-17,1990,,119.0,Released,Quigley Down Under,6.5,119,6.138200283050537
242582,8500000,Dan Gilroy,"['Crime', 'Drama', 'Thriller']","['Jake Gyllenhaal', 'Rene Russo', 'Riz Ahmed', 'Bill Paxton', 'Kevin Rahm']",en,89.09553527832031,2014-10-23,2014,38697217,117.0,Released,Nightcrawler,7.599999904632568,3395,7.268139839172363
18357,35000000,Peter Hastings,"['Adventure', 'Comedy', 'Family']","['Haley Joel Osment', 'Diedrich Bader', 'Candy Ford', 'James Gammon', 'Brad Garrett']",en,6.908350944519043,2002-07-26,2002,,88.0,Released,The Country Bears,4.300000190734863,20,6.056670188903809
26039,2500000,John Boorman,"['Action', 'Crime', 'Drama', 'Thriller']","['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn', ""Carroll O'Connor"", 'Lloyd Bochner']",en,5.164422988891602,1967-08-30,1967,3200000,92.0,Released,Point Blank,7.099999904632568,95,6.184041976928711
679,18500000,James Cameron,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['Sigourney Weaver', 'Michael Biehn', 'James Remar', 'Paul Reiser', 'Lance Henriksen']",en,67.66094207763672,1986-07-18,1986,183316455,137.0,Released,Aliens,7.699999809265137,3220,7.331294536590576
11544,80000000,Chris Sanders,"['Animation', 'Family']","['Chris Sanders', 'Daveigh Chase', 'Tia Carrere', 'David Ogden Stiers', 'Kevin McDonald']",en,55.65998840332031,2002-06-21,2002,145771527,85.0,Released,Lilo & Stitch,7.099999904632568,1314,6.675266265869141
11469,,Gil Junger,"['Adventure', 'Comedy', 'Fantasy']","['Martin Lawrence', 'Marsha Thomason', 'Tom Wilkinson', 'Vincent Regan', 'Daryl Mitchell']",en,15.913783073425293,2001-11-21,2001,,95.0,Released,Black Knight,5.099999904632568,287,5.864510536193848
37737,,Anurag Basu,"['Drama', 'Action', 'Romance']","['Hrithik Roshan', 'Bárbara Mori', 'Kabir Bedi', 'Kangana Ranaut', 'Nicholas Brown']",en,4.807548999786377,2010-05-21,2010,,131.0,Released,Kites,6.0,40,6.089569568634033
11237,20000000,Dwight H. Little,"['Adventure', 'Action', 'Horror', 'Science Fiction', 'Thriller']","['Johnny Messner', 'KaDee Strickland', 'Matthew Marsden', 'Nicholas Gonzalez', 'Eugene Byrd']",en,9.855474472045898,2004-08-26,2004,70992898,97.0,Released,Anacondas: The Hunt for the Blood Orchid,4.900000095367432,199,5.888238430023193
7501,15000000,Brian Koppelman,"['Crime', 'Thriller']","['Barry Pepper', 'Andy Davoli', 'Seth Green', 'Vin Diesel', 'John Malkovich']",en,8.11363410949707,2001-09-07,2001,12000000,92.0,Released,Knockaround Guys,5.900000095367432,97,6.075549125671387
9689,16000000,Woody Allen,"['Comedy', 'Drama']","['Woody Allen', 'George Hamilton', 'Téa Leoni', 'Debra Messing', 'Mark Rydell']",en,8.711782455444336,2002-05-03,2002,,112.0,Released,Hollywood Ending,6.400000095367432,113,6.12563419342041
10628,,David McNally,"['Comedy', 'Adventure', 'Crime']","[""Jerry O'Connell"", 'Anthony Anderson', 'Estella Warren', 'Christopher Walken', 'Michael Shannon']",en,10.292863845825195,2003-01-17,2003,,89.0,Released,Kangaroo Jack,4.300000190734863,203,5.780017375946045
1262,30000000,Marc Forster,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['Will Ferrell', 'Maggie Gyllenhaal', 'Dustin Hoffman', 'Emma Thompson', 'Queen Latifah']",en,32.26789093017578,2006-09-09,2006,53653224,113.0,Released,Stranger Than Fiction,7.099999904632568,721,6.525345325469971
277216,28000000,F. Gary Gray,"['Drama', 'Music']","[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.', 'Aldis Hodge']",en,61.7623291015625,2015-08-13,2015,201634991,147.0,Released,Straight Outta Compton,7.699999809265137,1355,7.0341315269470215
121986,,Noah Baumbach,"['Comedy', 'Drama']","['Greta Gerwig', 'Mickey Sumner', 'Adam Driver', 'Michael Zegen', 'Michael Esper']",en,15.492257118225098,2013-05-17,2013,4069826,86.0,Released,Frances Ha,7.199999809265137,345,6.386104106903076
13497,20000000,Charles Stone III,"['Drama', 'Romance', 'Comedy', 'Music']","['Nick Cannon', 'Zoe Saldana', 'Orlando Jones', 'Leonard Roberts', 'GQ']",en,4.748929023742676,2002-12-13,2002,57588485,118.0,Released,Drumline,6.199999809265137,116,6.104818820953369
16340,30,Stig Bergqvist,"['Adventure', 'Animation', 'Comedy', 'Family']","['E.G. Daily', 'Susan Sarandon', 'John Lithgow', 'Tara Strong', 'Cheryl Chase']",it,4.590277194976807,2000-09-14,2000,103,78.0,Released,Rugrats in Paris: The Movie,6.0,100,6.084494590759277
9879,50000000,Andrew Bergman,"['Drama', 'Thriller', 'Crime']","['Demi Moore', 'Burt Reynolds', 'Armand Assante', 'Ving Rhames', 'Robert Patrick']",en,11.106005668640137,1996-06-28,1996,113309743,115.0,Released,Striptease,4.400000095367432,205,5.795085906982422
318850,18500000,Cyrus Nowrasteh,['Drama'],"['Adam Greaves-Neal', 'Sara Lazzaro', 'Vincent Walsh', 'Sean Bean', 'Jonathan Bailey']",en,1.8845579624176025,2016-03-10,2016,6490401,120.0,Released,The Young Messiah,6.400000095367432,30,6.102608680725098
2292,27000,Kevin Smith,['Comedy'],"[""Brian O'Halloran"", 'Jeff Anderson', 'Jason Mewes', 'Kevin Smith', 'Lisa Spoonhauer']",en,19.7486572265625,1994-09-13,1994,3151130,92.0,Released,Clerks,7.400000095367432,755,6.668891429901123
292481,5000000,Barrett Esposito,"['Family', 'Animation']","['Richard Gere', 'Luis Guzmán', 'Chazz Palminteri', 'Cyndi Lauper', 'Lucie Arnaz']",en,0.99965500831604,2014-08-18,2014,,67.0,Released,Henry & Me,3.0,3,6.0836591720581055
9552,8000000,William Friedkin,"['Drama', 'Horror', 'Thriller']","['Linda Blair', 'Max von Sydow', 'Ellen Burstyn', 'Jason Miller', 'Lee J. Cobb']",en,47.58464431762695,1973-12-26,1973,441306145,122.0,Released,The Exorcist,7.5,2005,7.044865131378174
222935,12000000,Josh Boone,"['Romance', 'Drama']","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern', 'Sam Trammell']",en,74.35897064208984,2014-05-16,2014,307166834,125.0,Released,The Fault in Our Stars,7.599999904632568,3759,7.293743133544922
68,15000000,Terry Gilliam,"['Comedy', 'Science Fiction']","['Jonathan Pryce', 'Robert De Niro', 'Katherine Helmond', 'Ian Holm', 'Bob Hoskins']",en,41.08986282348633,1985-02-20,1985,,132.0,Released,Brazil,7.5,861,6.758780002593994
2268,180000000,Chris Weitz,"['Adventure', 'Fantasy']","['Dakota Blue Richards', 'Nicole Kidman', 'Daniel Craig', 'Sam Elliott', 'Eva Green']",en,42.99090576171875,2007-12-04,2007,372234864,113.0,Released,The Golden Compass,5.800000190734863,1303,5.924350261688232
8618,4000000,Nicholas Hytner,"['Comedy', 'Drama']","['Samuel Anderson', 'Dominic Cooper', 'James Corden', 'Samuel Barnett', 'Russell Tovey']",en,3.7716519832611084,2006-10-02,2006,13401952,109.0,Released,The History Boys,6.599999904632568,66,6.125931739807129
179,80000000,Sydney Pollack,"['Crime', 'Thriller']","['Nicole Kidman', 'Sean Penn', 'Catherine Keener', 'Jesper Christensen', 'Yvan Attal']",en,18.699840545654297,2005-04-08,2005,162944923,128.0,Released,The Interpreter,6.199999809265137,392,6.124263286590576
951,15000000,Ivan Reitman,['Comedy'],"['Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed', 'Linda Hunt', 'Richard Tyson']",en,5.411153793334961,1990-12-21,1990,201957688,111.0,Released,Kindergarten Cop,5.800000190734863,628,5.977240085601807
10030,25000000,Mark Helfrich,"['Comedy', 'Drama', 'Romance']","['Dane Cook', 'Jessica Alba', 'Dan Fogler', 'Ellia English', 'Lonny Ross']",en,21.729433059692383,2007-09-21,2007,59192128,101.0,Released,Good Luck Chuck,5.5,444,5.905545234680176
9730,2600000,Joseph Zito,"['Horror', 'Thriller']","['Kimberly Beck', 'Erich Anderson', 'Corey Feldman', 'Barbara Howard', 'Crispin Glover']",en,14.01341438293457,1984-04-13,1984,32980880,91.0,Released,Friday the 13th: The Final Chapter,5.900000095367432,237,6.054999828338623
11141,28000000,Peter Howitt,"['Action', 'Comedy', 'Romance', 'Thriller']","['Pierce Brosnan', 'Julianne Moore', 'Michael Sheen', 'Parker Posey', 'Frances Fisher']",en,6.201404094696045,2004-04-04,2004,30016165,90.0,Released,Laws of Attraction,5.599999904632568,104,6.045042514801025
682,7000000,Guy Hamilton,"['Adventure', 'Action', 'Thriller']","['Roger Moore', 'Christopher Lee', 'Britt Ekland', 'Maud Adams', 'Hervé Villechaize']",en,30.2147159576416,1974-12-01,1974,97572000,125.0,Released,The Man with the Golden Gun,6.300000190734863,524,6.1663384437561035
2280,18000000,Penny Marshall,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']","['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton']",en,20.716022491455078,1988-06-03,1988,151668774,104.0,Released,Big,6.900000095367432,993,6.503678321838379
20009,14000000,Dewey Nicks,"['Comedy', 'Romance']","['Jason Segel', 'Devon Sawa', 'Jason Schwartzman', 'Jaime King', 'Cameron Diaz']",en,9.371810913085938,2002-02-01,2002,6413915,86.0,Released,Slackers,5.400000095367432,60,6.052482604980469
10448,20000000,Kevin Reynolds,['Adventure'],"['Jason Scott Lee', 'Esai Morales', 'Sandrine Holt', 'Eru Potaka-Dewes', 'Emilio Tuki Hito']",en,3.5819060802459717,1994-09-09,1994,305070,107.0,Released,Rapa Nui,6.199999809265137,33,6.0968546867370605
8987,45000000,Curtis Hanson,"['Action', 'Adventure', 'Crime', 'Thriller']","['Meryl Streep', 'David Strathairn', 'Kevin Bacon', 'Benjamin Bratt', 'John C. Reilly']",en,12.362875938415527,1994-09-30,1994,,111.0,Released,The River Wild,6.099999904632568,210,6.094508171081543
109513,2000000,Dax Shepard,"['Action', 'Comedy', 'Romance']","['Kristen Bell', 'Dax Shepard', 'Tom Arnold', 'Kristin Chenoweth', 'Michael Rosenbaum']",en,16.668853759765625,2012-08-22,2012,14400000,100.0,Released,Hit & Run,5.5,224,5.980963706970215
42109,,Bruno Barreto,"['Drama', 'Romance']","['Sônia Braga', 'Marcello Mastroianni', 'Antonio Cantafora', 'Paulo Goulart', 'Tania Boscoli']",pt,0.5576019883155823,1983-03-24,1983,,99.0,Released,Gabriela,6.0,2,6.093111515045166
8944,25000000,Barry Levinson,"['Comedy', 'Drama']","['Bruce Willis', 'Robert De Niro', 'Sean Penn', 'Robin Wright', 'Stanley Tucci']",en,8.316530227661133,2008-10-17,2008,6673422,104.0,Released,What Just Happened,5.199999809265137,127,5.988839626312256
25350,10000000,Dan Harris,"['Comedy', 'Drama']","['Sigourney Weaver', 'Ryan Donowho', 'Emile Hirsch', 'Jeff Daniels', 'Michelle Williams']",en,2.852829933166504,2004-09-14,2004,,111.0,Released,Imaginary Heroes,6.300000190734863,29,6.099372386932373
3078,325000,Frank Capra,"['Comedy', 'Romance']","['Clark Gable', 'Claudette Colbert', 'Walter Connolly', 'Roscoe Karns', 'Jameson Thomas']",en,11.871423721313477,1934-02-22,1934,4500000,105.0,Released,It Happened One Night,7.699999809265137,275,6.451361656188965
45881,,Mary McGuckian,"['Romance', 'Drama']","['Gabriel Byrne', 'F. Murray Abraham', 'Kathy Bates', 'Robert De Niro', 'Harvey Keitel']",en,0.5156769752502441,2004-01-01,2004,,120.0,Released,The Bridge of San Luis Rey,5.400000095367432,15,6.08262825012207
30082,1500000,Ira Sachs,"['Drama', 'Romance']","['Dina Korzun', 'Rip Torn', 'Darren E. Burrows', 'Andrew Henderson', 'Elizabeth Morton']",en,0.07137700170278549,2005-12-07,2005,,108.0,Released,Forty Shades of Blue,6.0,2,6.093111515045166
44639,2000000,Charles Ferguson,['Documentary'],"['Matt Damon', 'William Ackman', 'Barack Obama', 'George W. Bush', 'Jonathan Alpert']",en,16.9309139251709,2010-10-08,2010,7871522,109.0,Released,Inside Job,7.699999809265137,286,6.462393760681152
91314,210000000,Michael Bay,"['Science Fiction', 'Action', 'Adventure']","['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer', 'Nicola Peltz', 'Jack Reynor']",en,116.84029388427734,2014-06-25,2014,1091405097,165.0,Released,Transformers: Age of Extinction,5.800000190734863,3095,5.869383335113525
193,38000000,David Carson,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn']",en,14.779041290283203,1994-11-17,1994,120000000,118.0,Released,Star Trek: Generations,6.400000095367432,452,6.19155216217041
3049,15000000,Tom Shadyac,"['Comedy', 'Mystery']","['Jim Carrey', 'Sean Young', 'Courteney Cox', 'Tone Loc', 'Dan Marino']",en,41.24900436401367,1994-02-04,1994,107217396,86.0,Released,Ace Ventura: Pet Detective,6.400000095367432,1648,6.2871809005737305
863,90000000,John Lasseter,"['Animation', 'Comedy', 'Family']","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles']",en,73.57511901855469,1999-10-30,1999,497366869,92.0,Released,Toy Story 2,7.300000190734863,3806,7.0571417808532715
362765,,Justin Paul Miller,"['Thriller', 'Comedy', 'Mystery']","['Joseph E. Murray', 'Alex Anfanger', 'Rhomeyn Johnson', 'Mary Kate Wiles']",en,0.07235900312662125,2014-10-19,2014,,90.0,Released,The Sound and the Shadow,0.0,0,6.093305587768555
354624,,Eric Bugbee,"['Action', 'Drama']","['Joel Moody', 'William Martinez', 'Vivienne VanHorn']",en,0.07664699852466583,2015-09-04,2015,,98.0,Released,Heroes of Dirt,0.0,0,6.093305587768555
17339,5000000,Guy Hamilton,"['Action', 'Adventure', 'War', 'Thriller']","['Harrison Ford', 'Robert Shaw', 'Barbara Bach', 'Edward Fox', 'Franco Nero']",en,5.348445892333984,1978-11-01,1978,7230000,118.0,Released,Force 10 from Navarone,6.400000095367432,91,6.1198859214782715
11452,5000000,Walt Becker,"['Comedy', 'Romance']","['Ryan Reynolds', 'Tara Reid', 'Tim Matheson', 'Kal Penn', 'Simon Helberg']",en,35.108497619628906,2002-03-29,2002,38275483,92.0,Released,National Lampoon’s Van Wilder,5.900000095367432,858,6.002025127410889
38007,,Robert Cary,"['Comedy', 'Romance']","['Chris Messina', 'Jennifer Westfeldt', 'David Margulies', 'Kali Rocha', 'Kevin Sussman']",en,0.5951359868049622,2006-01-01,2006,,104.0,Released,Ira & Abby,5.800000190734863,9,6.090578556060791
57201,255000000,Gore Verbinski,"['Action', 'Adventure', 'Western']","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Helena Bonham Carter', 'James Badge Dale']",en,49.04695510864258,2013-07-03,2013,89289910,149.0,Released,The Lone Ranger,5.900000095367432,2311,5.956691265106201
9942,11000000,David S. Ward,['Comedy'],"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen', 'Margaret Whitton', 'James Gammon']",en,7.559192180633545,1989-02-16,1989,49797148,107.0,Released,Major League,6.599999904632568,217,6.186802864074707
35169,35000000,Roger Kumble,['Comedy'],"['Brendan Fraser', 'Ken Jeong', 'Brooke Shields', 'Angela Kinsey', 'Rob Riggle']",en,13.668633460998535,2010-04-02,2010,39340177,92.0,Released,Furry Vengeance,4.599999904632568,149,5.892490863800049
37414,13000000,Michael Winterbottom,"['Crime', 'Drama', 'Thriller']","['Casey Affleck', 'Kate Hudson', 'Jessica Alba', 'Ned Beatty', 'Tom Bower']",en,11.89261531829834,2010-02-19,2010,,109.0,Released,The Killer Inside Me,6.0,173,6.07904577255249
