release_year,popularity,movie_id,title
1998,2.7320311069488525,16148,Zero Effect
1998,2.706207036972046,37498,Knock Off
1998,2.6444270610809326,53113,One True Thing
1998,2.353440999984741,40688,Meet the Deedles
1998,2.3045520782470703,20862,Smoke Signals
1998,2.003046989440918,33644,How Stella Got Her Groove Back
1998,1.8921829462051392,24746,Six-String Samurai
1998,1.7500540018081665,58680,Woo
1998,1.4537650346755981,39437,Beloved
1998,1.3344810009002686,41469,Next Stop Wonderland
1998,1.2780920267105103,17044,The Land Girls
1998,1.2468830347061157,7504,Earth
1998,1.190729022026062,16155,Safe Men
1998,0.72291100025177,17644,Barney's Great Adventure
1998,0.7007920145988464,46889,Living Out Loud
1998,0.678475022315979,55180,The Last Big Thing
1998,0.6662179827690125,78149,"An Alan Smithee Film: Burn, Hollywood, Burn"
1998,0.6277629733085632,162396,The Big Swap
1998,0.6056450009346008,161795,Déjà Vu
1998,0.59306800365448,40505,I Got the Hook Up
1998,0.5872759819030762,31535,Chairman of the Board
1998,0.5416520237922668,125123,Among Giants
1998,0.42555099725723267,65749,Tango
1998,0.4080730080604553,111794,20 Dates
1998,0.3766619861125946,78373,"Dancer, Texas Pop. 81"
1998,0.37429100275039673,118452,"First Love, Last Rites"
1998,0.3564949929714203,89861,Stiff Upper Lips
1998,0.29364898800849915,51942,I Married a Strange Person!
1998,0.2924500107765198,37532,Slam
1998,0.11687300354242325,57943,The Love Letter
1998,0.11131300032138824,91076,Illuminata
1998,0.06927700340747833,125263,Broken Vessels
1936,28.276479721069336,3082,Modern Times
1936,2.9682350158691406,43884,The Charge of the Light Brigade
2015,875.581298828125,211672,Minions
2015,434.278564453125,76341,Mad Max: Fury Road
2015,418.70855712890625,135397,Jurassic World
2015,202.04263305664062,87101,Terminator Genisys
2015,167.93287658691406,286217,The Martian
2015,140.84950256347656,257344,Pixels
2015,134.27923583984375,99861,Avengers: Age of Ultron
2015,130.3113555908203,158852,Tomorrowland
2015,128.6559600830078,150540,Inside Out
2015,127.284423828125,131634,The Hunger Games: Mockingjay - Part 2
2015,120.09361267089844,102899,Ant-Man
2015,116.7003173828125,198184,Chappie
2015,114.5222396850586,177677,Mission: Impossible - Rogue Nation
2015,113.16148376464844,294254,Maze Runner: The Scorch Trials
2015,107.37678527832031,206647,Spectre
2015,103.7183837890625,262500,Insurgent
2015,102.32221984863281,168259,Furious 7
2015,101.18704986572266,150689,Cinderella
2015,100.87679290771484,270303,It Follows
2015,100.63587951660156,281957,The Revenant
2015,100.41236114501953,254128,San Andreas
2015,98.75565338134766,216015,Fifty Shades of Grey
2015,95.13004302978516,264660,Ex Machina
2015,85.36907958984375,76757,Jupiter Ascending
2015,82.05205535888672,293863,The Age of Adaline
2015,74.64653015136719,241554,Run All Night
2015,72.77494049072266,271718,Trainwreck
2015,71.49689483642578,254470,Pitch Perfect 2
2015,68.73451232910156,214756,Ted 2
2015,68.7170181274414,273248,The Hateful Eight
2015,66.11334228515625,264644,Room
2015,66.0974349975586,238615,Self/less
2015,65.36444854736328,307081,Southpaw
2015,64.61067199707031,286565,Paper Towns
2015,63.473087310791016,228161,Home
2015,61.7623291015625,277216,Straight Outta Compton
2015,61.692195892333984,159824,Hotel Transylvania 2
2015,60.246978759765625,253412,Everest
2015,59.634029388427734,256591,Focus
2015,57.773582458496094,312221,Creed
2015,57.518470764160156,318846,The Big Short
2015,55.42402648925781,273481,Sicario
2015,53.67052459716797,321697,Steve Jobs
2015,53.11457443237305,257211,The Intern
2015,52.61202621459961,274854,The Last Witch Hunter
2015,52.41753005981445,210860,Mortdecai
2015,51.69295120239258,105864,The Good Dinosaur
2015,50.767330169677734,205775,In the Heart of the Sea
2015,48.74420928955078,203801,The Man from U.N.C.L.E.
2015,48.44597625732422,296098,Bridge of Spies
2015,48.0352783203125,266647,Pan
2015,48.0343017578125,265208,Wild Card
2015,47.753597259521484,296099,Vacation
2015,46.83237075805664,201088,Blackhat
2015,46.049903869628906,261023,Black Mass
2015,45.94652557373047,280092,Insidious: Chapter 3
2015,45.35161590576172,257445,Goosebumps
2015,41.972328186035156,277685,Unfriended
2015,41.9465217590332,228205,The Longest Ride
2015,41.50358963012695,314365,Spotlight
2015,41.258487701416016,256961,Paul Blart: Mall Cop 2
2015,40.371097564697266,181283,Child 44
2015,40.28709030151367,272693,The DUFF
2015,40.01630783081055,287424,Maggie
2015,39.337947845458984,167073,Brooklyn
2015,38.947078704833984,298312,The Visit
2015,38.61674499511719,274167,Daddy's Home
2015,38.126094818115234,166424,Fantastic Four
2015,38.006980895996094,192141,No Escape
2015,37.33572006225586,285783,The Walk
2015,36.952266693115234,228165,The SpongeBob Movie: Sponge Out of Water
2015,36.30120086669922,257091,Get Hard
2015,35.384422302246094,309809,The Little Prince
2015,35.12073516845703,321741,Concussion
2015,34.30809783935547,227973,The Peanuts Movie
2015,33.6254768371582,334074,Survivor
2015,33.50728988647461,257088,Point Break
2015,32.94059753417969,227719,Project Almanac
2015,32.854557037353516,276907,Legend
2015,31.56511688232422,287903,Krampus
2015,30.477113723754883,295964,Burnt
2015,29.876506805419922,274479,Joy
2015,29.76116371154785,308639,Dope
2015,29.660993576049805,264999,Magic Mike XXL
2015,29.652536392211914,222936,Aloha
2015,28.81942367553711,301351,We Are Your Friends
2015,27.867368698120117,258509,Alvin and the Chipmunks: The Road Chip
2015,27.247013092041016,328425,The Gift
2015,27.215665817260742,241257,Regression
2015,26.935457229614258,266396,The Gunman
2015,26.09049415588379,283445,Sinister 2
2015,25.002714157104492,287948,The Transporter Refueled
2015,24.821138381958008,228066,Victor Frankenstein
2015,24.16173553466797,241251,The Boy Next Door
2015,21.20492935180664,304357,Woman in Gold
2015,21.02434539794922,291270,Anomalisa
2015,20.304235458374023,243940,The Lazarus Effect
2015,19.69469451904297,347969,The Ridiculous 6
2015,19.263477325439453,252512,While We're Young
2015,19.167377471923828,365222,Ip Man 3
2015,18.26201629638672,268920,Hot Pursuit
2015,18.22432518005371,250124,The Diary of a Teenage Girl
2015,18.0457820892334,299245,The Gallows
2015,17.59229850769043,268238,The Second Best Exotic Marigold Hotel
2015,16.832311630249023,239573,Unfinished Business
2015,16.618873596191406,243938,Hot Tub Time Machine 2
2015,16.318607330322266,256924,Danny Collins
2015,16.254032135009766,256040,Baahubali: The Beginning
2015,15.07999324798584,336004,Heist
2015,15.012236595153809,290751,Secret in Their Eyes
2015,14.936660766601562,223485,Slow West
2015,14.136475563049316,272878,Max
2015,14.02308177947998,228203,"McFarland, USA"
2015,12.92159366607666,10317,Our Brand Is Crisis
2015,12.564554214477539,234212,Demonic
2015,12.232048034667969,256962,Little Boy
2015,11.26767635345459,314385,By the Sea
2015,11.071521759033203,354110,Forsaken
2015,10.924272537231445,253626,Good Kill
2015,10.699952125549316,293646,The 33
2015,10.475367546081543,157544,The Vatican Tapes
2015,10.07314395904541,244316,Into the Grizzly Maze
2015,9.683622360229492,310569,The Second Mother
2015,9.568883895874023,300168,Dragon Blade
2015,9.191186904907227,333348,Love the Coopers
2015,8.516228675842285,309503,Zipper
2015,8.184588432312012,306745,Freeheld
2015,8.142166137695312,253450,The Assassin
2015,7.794000148773193,57876,Area 51
2015,6.752140998840332,335866,Circle
2015,6.7288818359375,331190,Captive
2015,6.723056793212891,75861,To Write Love on Her Arms
2015,6.665163993835449,334527,Criminal Activities
2015,5.794466018676758,280391,Why I Did (Not) Eat My Father
2015,5.644844055175781,316002,Accidental Love
2015,5.485217094421387,325173,Close Range
2015,5.346205234527588,106845,Re-Kill
2015,5.1602301597595215,273899,Stonewall
2015,5.145655155181885,245846,Strangerland
2015,5.023090839385986,367551,American Hero
2015,4.943587779998779,326284,Pound of Flesh
2015,4.289676189422607,319910,Broken Horses
2015,4.27048921585083,254472,Stung
2015,3.9437060356140137,343795,90 Minutes in Heaven
2015,3.8987369537353516,362105,R.L. Stine's Monsterville: The Cabinet of Souls
2015,3.696122884750366,329540,The Marine 4: Moving Target
2015,3.6191670894622803,226458,Backmask
2015,3.300060987472534,330770,Evolution
2015,3.230778932571411,299145,Stranded
2015,3.102987051010132,334531,My All American
2015,3.0778849124908447,351043,Amnesiac
2015,3.068463087081909,356987,Abandoned
2015,2.8689420223236084,206197,The Sisterhood of Night
2015,2.81522798538208,301325,#Horror
2015,2.7131710052490234,360339,Eden
2015,2.659006118774414,323967,Walter
2015,2.625593900680542,367961,Savva. Heart of the Warrior
2015,2.4704430103302,309425,Do You Believe?
2015,2.418534994125366,79698,The Lovers
2015,2.4147210121154785,331592,Listening
2015,2.394613027572632,361159,Navy Seals vs. Zombies
2015,2.122451066970825,347548,Containment
2015,2.0016300678253174,309919,The Curse of Downers Grove
2015,1.9852429628372192,340816,Christmas Eve
2015,1.9061510562896729,157422,The Wicked Within
2015,1.7595059871673584,356216,The Rise of the Krays
2015,1.6312739849090576,251471,A LEGO Brickumentary
2015,1.6181379556655884,370662,Time to Choose
2015,1.398980975151062,352978,Chain of Command
2015,1.3328039646148682,312793,The Walking Deceased
2015,1.273772954940796,347764,Goddess of Love
2015,1.187764048576355,299553,Shark Lake
2015,1.141463041305542,342502,AWOL-72
2015,1.105357050895691,356841,Checkmate
2015,0.8590139746665955,291362,Road Hard
2015,0.8037610054016113,322443,The Timber
2015,0.7533619999885559,358451,A Tale of Three Cities
2015,0.7386459708213806,370980,Chiamatemi Francesco - Il Papa della gente
2015,0.7199959754943848,293644,Top Cat Begins
2015,0.6876559853553772,356483,Unnatural
2015,0.5958089828491211,290391,"Run, Hide, Die"
2015,0.5945799946784973,319069,Censored Voices
2015,0.5895400047302246,376010,Western Religion
2015,0.5834460258483887,318040,Bizarre
2015,0.5042510032653809,343409,Windsor Drive
2015,0.48927098512649536,345003,10 Days in a Madhouse
2015,0.47212299704551697,176074,Reality Show
2015,0.39732301235198975,322194,Subconscious
2015,0.392657995223999,323270,The Horror Network Vol. 1
2015,0.3276219964027405,344466,The World Is Mine
2015,0.32038700580596924,260778,Vaalu
2015,0.29698100686073303,346081,Sardaarji
2015,0.29358699917793274,322745,Counting
2015,0.24956099689006805,371690,Rotor DR1
2015,0.24385300278663635,335874,Childless
2015,0.17229899764060974,306667,Horse Camp
2015,0.16525700688362122,325579,Diamond Ruff
2015,0.1409890055656433,360188,Queen Crab
2015,0.09410499781370163,361505,Me You and Five Bucks
2015,0.07664699852466583,354624,Heroes of Dirt
2015,0.07134900242090225,324322,They Will Have to Kill Us First
2015,0.06297899782657623,365052,The Looking Glass
2015,0.06124800071120262,385636,Juliet and Alfa Romeo
2015,0.061239998787641525,323271,Unsullied
2015,0.06000300124287605,357441,Karachi se Lahore
2015,0.05532500147819519,325123,Teeth and Blood
2015,0.05062500014901161,459488,"To Be Frank, Sinatra at 100"
2015,0.039007000625133514,364083,Mi America
2015,0.03814300149679184,366967,Dutch Kills
2015,0.036531999707221985,361398,Theresa Is a Mother
2015,0.028756000101566315,447027,Running Forever
2015,0.027800999581813812,371085,Sharkskin
2015,0.025364000350236893,357834,The Algerian
2015,0.02139200083911419,335244,Antarctic Edge: 70° South
2001,138.04957580566406,120,The Lord of the Rings: The Fellowship of the Ring
2001,118.96855926513672,129,Spirited Away
2001,109.9843521118164,671,Harry Potter and the Philosopher's Stone
2001,106.81554412841797,585,"Monsters, Inc."
2001,73.72024536132812,194,Amélie
2001,67.2987289428711,808,Shrek
2001,61.21001434326172,141,Donnie Darko
2001,60.929351806640625,161,Ocean's Eleven
2001,59.248435974121094,453,A Beautiful Mind
2001,57.37434005737305,824,Moulin Rouge!
2001,52.08113098144531,2034,Training Day
2001,51.548587799072266,10865,Atlantis: The Lost Empire
2001,51.18863296508789,869,Planet of the Apes
2001,44.45516586303711,855,Black Hawk Down
2001,41.86298370361328,1734,The Mummy Returns
2001,41.49863052368164,1995,Lara Croft: Tomb Raider
2001,41.27356719970703,853,Enemy at the Gates
2001,40.176265716552734,9880,The Princess Diaries
2001,38.09579849243164,9398,Zoolander
2001,36.78874588012695,9705,Swordfish
2001,36.6703987121582,9476,A Knight's Tale
2001,36.43259811401367,2770,American Pie 2
2001,35.81476593017578,5175,Rush Hour 2
2001,35.37697219848633,4248,Scary Movie 2
2001,35.31071090698242,634,Bridget Jones's Diary
2001,34.20669174194336,676,Pearl Harbor
2001,34.03511428833008,644,A.I. Artificial Intelligence
2001,31.60984992980957,1018,Mulholland Drive
2001,30.920074462890625,167,K-PAX
2001,29.854772567749023,9889,Shallow Hal
2001,28.350528717041016,4133,Blow
2001,27.299301147460938,1903,Vanilla Sky
2001,27.166757583618164,1535,Spy Game
2001,26.13467788696289,768,From Hell
2001,26.074907302856445,2114,Final Fantasy: The Spirits Within
2001,26.071643829345703,10950,I Am Sam
2001,25.88135528564453,1933,The Others
2001,25.43954086303711,8835,Legally Blonde
2001,24.353302001953125,3172,Bandits
2001,24.130809783935547,9428,The Royal Tenenbaums
2001,24.012985229492188,8007,Behind Enemy Lines
2001,23.42308235168457,11397,Not Another Teen Movie
2001,23.316207885742188,8922,Jeepers Creepers
2001,22.572322845458984,11371,The Score
2001,21.865020751953125,2294,Jay and Silent Bob Strike Back
2001,21.746244430541992,10796,The One
2001,21.54338836669922,10054,Spy Kids
2001,21.252796173095703,2043,Along Came a Spider
2001,21.021808624267578,6073,The Mexican
2001,20.392858505249023,9378,Thir13en Ghosts
2001,19.372804641723633,1921,Sweet November
2001,18.86667251586914,8489,Ali
2001,18.735023498535156,10992,Cats & Dogs
2001,18.60049057006836,9896,Rat Race
2001,18.209569931030273,2110,Wasabi
2001,17.547679901123047,11770,Shaolin Soccer
2001,16.93657684326172,2140,Kiss of the Dragon
2001,16.89028549194336,1391,Y Tu Mamá También
2001,16.312803268432617,39939,Super Troopers
2001,16.003957748413086,12149,Frailty
2001,15.976334571838379,10956,Joe Dirt
2001,15.913783073425293,11469,Black Knight
2001,15.433243751525879,2100,The Last Castle
2001,15.205370903015137,2749,15 Minutes
2001,14.949395179748535,2018,The Wedding Planner
2001,14.831401824951172,2057,Original Sin
2001,14.530802726745605,9778,Serendipity
2001,14.072940826416016,1548,Ghost World
2001,14.042040824890137,1365,Monster's Ball
2001,13.93220329284668,10833,Heartbreakers
2001,13.7860746383667,11090,The Animal
2001,13.543052673339844,10808,Dr. Dolittle 2
2001,13.145204544067383,10016,Ghosts of Mars
2001,12.887673377990723,10878,Saving Silverman
2001,12.739721298217773,12589,Jimmy Neutron: Boy Genius
2001,12.601305961608887,10877,Exit Wounds
2001,12.49543571472168,5955,The Pledge
2001,11.94071102142334,11232,Kate & Leopold
2001,11.69327163696289,5279,Gosford Park
2001,11.608149528503418,12508,Rock Star
2001,11.596206665039062,12103,Don't Say a Word
2001,11.59212875366211,10050,Get Over It
2001,11.51028060913086,8386,How High
2001,11.262655258178711,12138,3000 Miles to Graceland
2001,11.220643043518066,11470,Jason X
2001,11.215702056884766,11086,The Majestic
2001,11.183197021484375,10866,Joy Ride
2001,11.139900207519531,6440,The Shipping News
2001,11.064228057861328,10972,Session 9
2001,10.844882011413574,56715,Just Visiting
2001,10.698928833007812,11467,America's Sweethearts
2001,10.545439720153809,12610,Osmosis Jones
2001,10.131122589111328,9683,Bubble Boy
2001,9.969623565673828,9816,Save the Last Dance
2001,9.856825828552246,4012,The Believer
2001,9.67003059387207,1613,The 51st State
2001,9.579975128173828,4965,Impostor
2001,9.448516845703125,2176,The Glass House
2001,9.317264556884766,2779,The Curse of the Jade Scorpion
2001,9.166658401489258,16300,Down to Earth
2001,9.06186580657959,1722,Captain Corelli's Mandolin
2001,8.816994667053223,9991,Mean Machine
2001,8.710293769836426,13166,Freddy Got Fingered
2001,8.468585968017578,10477,Driven
2001,8.418560028076172,11456,Domestic Disturbance
2001,8.359599113464355,9989,Antitrust
2001,8.11363410949707,7501,Knockaround Guys
2001,8.109957695007324,480,Monsoon Wedding
2001,8.098368644714355,23685,Monkeybone
2001,7.901891231536865,12658,Someone Like You...
2001,7.854989051818848,16161,Baby Boy
2001,7.7310638427734375,18734,L.I.E.
2001,7.2261152267456055,11091,Riding in Cars with Boys
2001,7.185212135314941,14034,What's the Worst That Could Happen?
2001,7.067619800567627,11313,Hearts in Atlantis
2001,7.063053131103516,10646,Tomcats
2001,7.047975063323975,2575,The Tailor of Panama
2001,6.997495174407959,17734,Thirteen Conversations About One Thing
2001,6.97963809967041,1999,In the Bedroom
2001,6.909942150115967,9799,The Fast and the Furious
2001,6.727949142456055,13496,American Outlaws
2001,6.677093029022217,9517,Bully
2001,6.579017162322998,39180,See Spot Run
2001,6.454634189605713,5852,Angel Eyes
2001,6.404571056365967,19366,Josie and the Pussycats
2001,6.329671859741211,9104,Buffalo Soldiers
2001,6.130095958709717,10691,Crazy/Beautiful
2001,6.0817718505859375,9290,Crocodile Dundee in Los Angeles
2001,5.904126167297363,10984,Valentine
2001,5.831302165985107,2084,Birthday Girl
2001,5.7067670822143555,11457,Life as a House
2001,5.6990580558776855,19405,Recess: School's Out
2001,5.683280944824219,20857,Hardball
2001,5.641977787017822,13503,Texas Rangers
2001,5.336243152618408,27451,Harvard Man
2001,5.257009029388428,12312,Joe Somebody
2001,4.722403049468994,25208,The Caveman's Valentine
2001,4.667230129241943,24940,Head Over Heels
2001,4.254220008850098,13403,Hedwig and the Angry Inch
2001,4.149628162384033,15745,Made
2001,4.148252964019775,20794,Novocaine
2001,4.146751880645752,11065,O
2001,4.120639801025391,14369,Out Cold
2001,3.9902150630950928,15647,Kissing Jessica Stein
2001,3.9600980281829834,26602,Summer Catch
2001,3.809130907058716,10696,Glitter
2001,3.7507400512695312,11516,Winged Migration
2001,3.60384202003479,14778,Last Orders
2001,3.495758056640625,17708,Corky Romano
2001,3.4815170764923096,1591,Nowhere in Africa
2001,3.36332106590271,62677,Songcatcher
2001,3.2969329357147217,11370,The Musketeer
2001,3.291609048843384,1282,Dogtown and Z-Boys
2001,3.2318480014801025,14033,Soul Survivors
2001,3.1157538890838623,10615,Pootie Tang
2001,3.084873914718628,34043,On the Line
2001,3.0299439430236816,20322,The Brothers
2001,2.909346103668213,20309,Say It Isn't So
2001,2.739306926727295,12484,The Forsaken
2001,2.714042901992798,11889,Iris
2001,2.5263559818267822,6007,Elling
2001,2.4534590244293213,13408,The Wash
2001,2.272130012512207,25462,Two Can Play That Game
2001,2.206096887588501,16651,The Other Side of Heaven
2001,1.903404951095581,18828,Double Take
2001,1.8593640327453613,331,Jurassic Park III
2001,1.8330579996109009,31668,All The Queen's Men
2001,1.7695930004119873,10034,High Heels and Low Lifes
2001,1.6805249452590942,18841,The Lost Skeleton of Cadavra
2001,1.4591699838638306,50035,Lovely & Amazing
2001,1.369649052619934,31064,The Business of Strangers
2001,1.0818220376968384,34549,Max Keeble's Big Move
2001,1.004578948020935,24113,Town & Country
2001,0.8430669903755188,27329,The Legend of Suriyothai
2001,0.8095880150794983,30379,Megiddo: The Omega Code 2
2001,0.669169008731842,35944,Lucky Break
2001,0.2800830006599426,26791,Brigham City
2001,0.21210800111293793,38717,Madison
2001,0.1653670072555542,40880,Pandaemonium
2001,0.1263040006160736,32222,American Desi
2001,0.055867999792099,73981,Ayurveda: Art of Being
2001,0.04690299928188324,81220,Everything Put Together
2001,0.02418600022792816,55903,Betty Fisher and Other Stories
2002,132.39773559570312,672,Harry Potter and the Chamber of Secrets
2002,106.91497039794922,121,The Lord of the Rings: The Two Towers
2002,99.56197357177734,425,Ice Age
2002,91.33284759521484,608,Men in Black II
2002,86.47681427001953,2501,The Bourne Identity
2002,82.5025634765625,557,Spider-Man
2002,73.94404602050781,640,Catch Me If You Can
2002,67.16958618164062,36586,Blade II
2002,65.94895935058594,180,Minority Report
2002,55.65998840332031,11544,Lilo & Stitch
2002,54.159393310546875,36669,Die Another Day
2002,53.04312515258789,4547,Panic Room
2002,50.58753967285156,423,The Pianist
2002,49.07854461669922,4147,Road to Perdition
2002,46.217769622802734,7451,xXx
2002,46.16004943847656,3131,Gangs of New York
2002,45.49037551879883,170,28 Days Later
2002,44.56660842895508,7299,Equilibrium
2002,44.356712341308594,598,City of God
2002,43.987060546875,1894,Star Wars: Episode II - Attack of the Clones
2002,41.6705436706543,9023,Spirit: Stallion of the Cimarron
2002,41.32270812988281,320,Insomnia
2002,40.71562194824219,1576,Resident Evil
2002,40.137264251708984,818,Austin Powers in Goldmember
2002,38.924137115478516,9016,Treasure Planet
2002,38.01808547973633,1817,Phone Booth
2002,37.53709411621094,9334,The Scorpion King
2002,35.108497619628906,11452,National Lampoon’s Van Wilder
2002,34.43352127075195,4108,The Transporter
2002,33.28355407714844,10229,A Walk to Remember
2002,32.7985725402832,65,8 Mile
2002,32.476097106933594,979,Irreversible
2002,32.21742630004883,1574,Chicago
2002,31.43553924560547,9637,Scooby-Doo
2002,30.1960391998291,1429,25th Hour
2002,28.848186492919922,2675,Signs
2002,28.227983474731445,245,About a Boy
2002,27.990283966064453,10996,Stuart Little 2
2002,27.724912643432617,9645,Ghost Ship
2002,27.615108489990234,6278,Reign of Fire
2002,27.46543312072754,8470,John Q
2002,26.595983505249023,11362,The Count of Monte Cristo
2002,26.441669464111328,2757,Adaptation.
2002,25.97855567932129,2135,The Time Machine
2002,24.153566360473633,2642,Two Weeks Notice
2002,24.08514404296875,9488,Spy Kids 2: The Island of Lost Dreams
2002,23.607391357421875,79,Hero
2002,22.39254379272461,4614,The Sum of All Fears
2002,22.054546356201172,455,Bend It Like Beckham
2002,21.605533599853516,201,Star Trek: Nemesis
2002,21.549232482910156,10771,The Tuxedo
2002,21.089519500732422,9932,Analyze That
2002,20.953264236450195,590,The Hours
2002,20.624895095825195,9357,One Hour Photo
2002,19.925025939941406,2755,About Schmidt
2002,19.73821449279785,7303,Maid in Manhattan
2002,19.708730697631836,10590,We Were Soldiers
2002,19.107284545898438,11013,Secretary
2002,18.8277530670166,9884,Collateral Damage
2002,18.714197158813477,12100,Windtalkers
2002,18.656320571899414,11812,The Sweetest Thing
2002,18.422327041625977,1360,Frida
2002,18.256027221679688,11529,Sweet Home Alabama
2002,18.165956497192383,4912,Confessions of a Dangerous Mind
2002,18.12140464782715,2022,Mr. Deeds
2002,18.11556625366211,8346,My Big Fat Greek Wedding
2002,17.834976196289062,8869,Eight Legged Freaks
2002,17.270538330078125,1537,Changing Lanes
2002,17.22737693786621,15070,Undisputed
2002,16.16709327697754,11892,Murder by Numbers
2002,15.960915565490723,8051,Punch-Drunk Love
2002,15.625948905944824,8665,K-19: The Widowmaker
2002,15.341196060180664,16690,Return to Never Land
2002,14.75258731842041,9012,Jackass: The Movie
2002,14.733512878417969,2637,The Mothman Prophecies
2002,14.646883964538574,9021,The Santa Clause 2
2002,14.38225269317627,2251,Unfaithful
2002,14.244518280029297,10592,Hart's War
2002,14.181360244750977,2752,40 Days and 40 Nights
2002,14.086292266845703,3132,Bad Company
2002,14.04670524597168,11560,High Crimes
2002,13.65573501586914,11888,Snow Dogs
2002,13.525704383850098,10985,The New Guy
2002,13.34901237487793,13435,Antwone Fisher
2002,13.267630577087402,8427,I Spy
2002,13.034602165222168,1555,The Spanish Apartment
2002,12.669777870178223,10375,D-Tox
2002,12.092241287231445,11692,The Adventures of Pluto Nash
2002,11.644243240356445,11979,Queen of the Damned
2002,11.636882781982422,10133,Cypher
2002,11.50078296661377,1957,Enough
2002,11.42943000793457,9266,Blue Crush
2002,11.41484260559082,1430,Bowling for Columbine
2002,11.387334823608398,1809,The Rules of Attraction
2002,11.329727172851562,9275,Death to Smoochy
2002,11.263360977172852,14635,The Rookie
2002,11.04559326171875,11442,Halloween: Resurrection
2002,10.991280555725098,11468,Salton Sea
2002,10.297188758850098,10611,Barbershop
2002,10.103639602661133,9093,The Four Feathers
2002,10.089064598083496,9573,Blood Work
2002,10.083905220031738,9533,Red Dragon
2002,9.982885360717773,10712,Far from Heaven
2002,9.954848289489746,9707,Bubba Ho-tep
2002,9.799177169799805,9962,The Good Girl
2002,9.423866271972656,10994,White Oleander
2002,9.371810913085938,20009,Slackers
2002,9.306253433227539,11535,Rollerball
2002,9.177895545959473,3472,Dirty Pretty Things
2002,9.125594139099121,11870,Big Fat Liar
2002,9.072779655456543,9280,Femme Fatale
2002,8.982335090637207,31005,Moonlight Mile
2002,8.980846405029297,16643,Life or Something Like It
2002,8.939410209655762,12771,Serving Sara
2002,8.92713737487793,10052,Dragonfly
2002,8.711782455444336,9689,Hollywood Ending
2002,8.650778770446777,10894,May
2002,8.570327758789062,39141,Tadpole
2002,8.52663516998291,11022,Narc
2002,8.373780250549316,10550,Ballistic: Ecks vs. Sever
2002,8.288812637329102,11891,Kung Pow: Enter the Fist
2002,8.204829216003418,1958,8 Women
2002,7.759214878082275,12093,Lilya 4-ever
2002,7.49963903427124,10426,Friday After Next
2002,7.330690860748291,4107,Bloody Sunday
2002,7.321180820465088,12770,Stealing Harvard
2002,7.2503790855407715,9026,The Importance of Being Earnest
2002,7.051520824432373,14112,Auto Focus
2002,7.034751892089844,9557,Boat Trip
2002,6.948400974273682,9613,Spider
2002,6.908350944519043,18357,The Country Bears
2002,6.796079158782959,17187,The Emperor's Club
2002,6.756886005401611,9544,FearDotCom
2002,6.703319072723389,17130,Crossroads
2002,6.377307891845703,11458,People I Know
2002,6.373315811157227,4911,Dark Blue
2002,6.340135097503662,11056,Darkness
2002,6.337062835693359,10167,Half Past Dead
2002,6.249261856079102,12079,Spun
2002,6.086082935333252,12277,Undercover Brother
2002,6.015354156494141,9034,The Banger Sisters
2002,5.930532932281494,9045,Amen.
2002,5.902589797973633,14293,Poolhall Junkies
2002,5.894163131713867,15028,Clockstoppers
2002,5.856362819671631,17710,Hey Arnold! The Movie
2002,5.784660816192627,14317,The Wild Thornberrys Movie
2002,5.736670017242432,21972,Like Mike
2002,5.576937198638916,9583,Divine Secrets of the Ya-Ya Sisterhood
2002,5.201687812805176,2185,Big Trouble
2002,5.133743762969971,8198,The Quiet American
2002,5.102258205413818,13950,All About the Benjamins
2002,5.099923133850098,29339,Nicholas Nickleby
2002,5.038952827453613,1956,Gerry
2002,4.844450950622559,20616,Swimfan
2002,4.748929023742676,13497,Drumline
2002,4.570043087005615,12779,Swept Away
2002,4.544216156005859,16028,They
2002,4.382761001586914,13908,The Master of Disguise
2002,4.245122909545898,57022,Sunshine State
2002,4.115397930145264,13768,Tuck Everlasting
2002,4.093287944793701,9027,The Guru
2002,3.8887760639190674,15992,Abandon
2002,3.8770360946655273,14290,Better Luck Tomorrow
2002,3.6631081104278564,54580,Mondays in the Sun
2002,3.6436619758605957,25461,Raising Victor Vargas
2002,3.582732915878296,9260,Welcome to Collinwood
2002,3.5011579990386963,37964,Brown Sugar
2002,3.47696590423584,13536,City By The Sea
2002,3.4445419311523438,6020,Sorority Boys
2002,3.419684886932373,18808,Highway
2002,2.9810469150543213,10955,Ripley's Game
2002,2.9118189811706543,15074,Extreme Ops
2002,2.872281074523926,12454,All or Nothing
2002,2.644860029220581,31932,City of Ghosts
2002,2.5079119205474854,18602,Morvern Callar
2002,2.248879909515381,16857,The Dangerous Lives of Altar Boys
2002,2.2449469566345215,35696,Juwanna Mann
2002,2.1794281005859375,542,The Crime of Padre Amaro
2002,2.12821102142334,9555,Rabbit-Proof Fence
2002,2.062087059020996,9685,Igby Goes Down
2002,1.9568599462509155,15186,Full Frontal
2002,1.7149720191955566,17043,The Crocodile Hunter: Collision Course
2002,1.4982450008392334,24985,The Heart of Me
2002,1.4461719989776611,15173,Jonah: A VeggieTales Movie
2002,1.39090895652771,21801,The Slaughter Rule
2002,1.36952805519104,34341,Men with Brooms
2002,1.3262640237808228,16351,Ararat
2002,1.026242971420288,30309,Real Women Have Curves
2002,0.9205909967422485,16653,The Singles Ward
2002,0.8706600069999695,39541,Stolen Summer
2002,0.7534809708595276,13201,Deuces Wild
2002,0.672694981098175,46989,Blue Car
