actor_name,movie_id,release_year,title
Amy Irving,7341,1999,The Rage: Carrie 2
Amy Irving,10269,1983,Yentl
Amy Irving,11096,2005,Hide and Seek
Amy Irving,17734,2001,Thirteen Conversations About One Thing
Amy Irving,22051,2009,Adam
Gary Valentine,170480,2010,The Deported
Eve,10611,2002,Barbershop
Eve,18475,2004,The Cookout
Jon Voight,676,2001,Pearl Harbor
Jon Voight,954,1996,Mission: Impossible
Jon Voight,1995,2001,Lara Croft: Tomb Raider
Jon Voight,2059,2004,National Treasure
Jon Voight,3116,1969,Midnight Cowboy
Jon Voight,8326,2003,Holes
Jon Voight,8489,2001,Ali
Jon Voight,9360,1997,Anaconda
Jon Voight,9798,1998,Enemy of the State
Jon Voight,9918,2006,Glory Road
Jon Voight,11975,1997,The Rainmaker
Jon Voight,12193,2008,Four Christmases
Jon Voight,13150,2008,Pride and Glory
Jon Voight,14462,2004,The Manchurian Candidate
Jon Voight,14709,1999,Varsity Blues
Jon Voight,14877,2007,September Dawn
Jon Voight,31117,2004,Superbabies: Baby Geniuses 2
Jon Voight,104896,1999,A Dog Of Flanders
Jon Voight,146227,2013,Getaway
Joanna Moukarzel,7973,2007,Caramel
Joachim Rafaelsen,71805,1990,Shipwrecked
Lyubov Petrova,37028,2006,The Magic Flute
Daniel E. Smith,8470,2002,John Q
Rebecca Pidgeon,29193,1997,The Spanish Prisoner
Camryn Manheim,281230,2014,Fort McCoy
Judy Gichohi,287625,2014,Stories of Our Lives
Evan C. Kim,11598,1977,The Kentucky Fried Movie
Robin L. Watkins,17287,2006,Poultrygeist: Night of the Chicken Dead
William B. Davis,846,1998,The X Files
Jung Jae-young,19644,2003,Silmido
Darrin Henson,1931,2007,Stomp the Yard
Darrin Henson,14325,2008,The Express
Darrin Henson,51820,2005,The Salon
Michael Palin,36819,1981,Time Bandits
Marie Gillain,11156,2009,Coco Before Chanel
Lou Jacobi,11624,1972,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
Jesse L. Martin,1833,2005,Rent
R. Martin Klein,239897,2014,Dwegons
Dale Godboldo,146269,2000,The Young Unknowns
Henry Simmons,20178,2009,World's Greatest Dad
Henry Simmons,136835,2014,No Good Deed
Elizabeth Hurley,816,1997,Austin Powers: International Man of Mystery
Elizabeth Hurley,1636,2000,Bedazzled
Elizabeth Hurley,9849,1999,My Favorite Martian
Elizabeth Hurley,12771,2002,Serving Sara
Liu Yifei,1729,2008,The Forbidden Kingdom
Richard O'Brien,2666,1998,Dark City
Michael Sarrazin,41317,1978,Caravans
Russell Tovey,8618,2006,The History Boys
Russell Tovey,84204,2012,Grabbers
Nicholas Woodeson,108346,1999,Dreaming of Joseph Lees
Merritt Wever,47607,2010,Tiny Furniture
Ian Somerhalder,1809,2002,The Rules of Attraction
Ian Somerhalder,9682,2006,Pulse
Finbar Lynch,361475,2016,Departure
Mircea Monroe,18616,2008,No Man's Land: The Rise of Reeker
Mircea Monroe,38570,2010,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
Mircea Monroe,49520,2011,The Change-Up
Sarah Baker,77953,2012,The Campaign
Skipp Sudduth,31582,1999,Flawless
Paula Jai Parker,26710,2004,My Baby's Daddy
Jimmy Nail,8818,1996,Evita
Marcos Mundstock,78705,2004,Live-In Maid
Sydney Tamiia Poitier,285923,2007,Grindhouse
Liv Ullmann,10238,1972,Cries and Whispers
Liv Ullmann,72086,1971,The Night Visitor
Jessica Chastain,8967,2011,The Tree of Life
Jessica Chastain,48289,2010,The Debt
Jessica Chastain,50014,2011,The Help
Jessica Chastain,64720,2011,Take Shelter
Jessica Chastain,97630,2012,Zero Dark Thirty
Jessica Chastain,101173,2011,Coriolanus
Jessica Chastain,132232,2013,Mama
Jessica Chastain,157336,2014,Interstellar
Jessica Chastain,230266,2014,Miss Julie
Jessica Chastain,241239,2014,A Most Violent Year
Jessica Chastain,286217,2015,The Martian
Jessica Chastain,290595,2016,The Huntsman: Winter's War
Mick Jagger,7944,2008,Shine a Light
Mick Jagger,159014,2013,20 Feet from Stardom
Ben Rosenfield,244783,2014,Song One
Charlotte Rampling,302,2003,Swimming Pool
Charlotte Rampling,3093,2006,Basic Instinct 2
Charlotte Rampling,9381,2008,Babylon A.D.
Charlotte Rampling,12783,2008,The Duchess
Charlotte Rampling,24226,1982,The Verdict
Charlotte Rampling,26665,2000,Aberdeen
Charlotte Rampling,41488,2003,The Statement
Charlotte Rampling,57612,2008,Dolphins and Whales: Tribes of the Ocean
Charlotte Rampling,62215,2011,Melancholia
Charlotte Rampling,153397,2012,Restless
Roger Yuan,8584,2000,Shanghai Noon
Jack Warden,14577,1998,Dirty Work
Jack Warden,24226,1982,The Verdict
Jack Warden,31535,1998,Chairman of the Board
Jack Warden,104896,1999,A Dog Of Flanders
Merik Tadros,376010,2015,Western Religion
Matthew Lillard,4232,1996,Scream
Matthew Lillard,9378,2001,Thir13en Ghosts
Matthew Lillard,9637,2002,Scooby-Doo
Matthew Lillard,10314,1999,She's All That
Matthew Lillard,10350,1999,Wing Commander
Matthew Lillard,10428,1995,Hackers
Matthew Lillard,10762,2004,Without a Paddle
Matthew Lillard,11024,2004,Scooby-Doo 2: Monsters Unleashed
Matthew Lillard,11208,2004,Wicker Park
Matthew Lillard,11592,1994,Serial Mom
Matthew Lillard,22256,1998,Without Limits
Matthew Lillard,26602,2001,Summer Catch
Matthew Lillard,87825,2012,Trouble with the Curve
Emily Rios,64499,2006,Quinceañera
Claude Rains,289,1942,Casablanca
Claude Rains,3083,1939,Mr. Smith Goes to Washington
Paul Ritter,7548,2004,The Libertine
Lou Diamond Phillips,9448,1998,The Big Hit
Lou Diamond Phillips,10384,2000,Supernova
Lou Diamond Phillips,10496,1999,Bats
Lou Diamond Phillips,10684,1996,Courage Under Fire
Lou Diamond Phillips,11967,1988,Young Guns
Lou Diamond Phillips,16620,1987,La Bamba
Lou Diamond Phillips,17707,1999,Brokedown Palace
Lou Diamond Phillips,293646,2015,The 33
Murray Hamilton,578,1975,Jaws
Murray Hamilton,579,1978,Jaws 2
Murray Hamilton,11519,1979,1941
Karen McLymont,10622,1997,Mr. Nice Guy
Jessica Lynn Cohen,73191,1993,The Nutcracker
Mark Houghton,37498,1998,Knock Off
David Dastmalchian,253253,2014,Animals
Jason Miller,9552,1973,The Exorcist
Luigi Pistilli,429,1966,"The Good, the Bad and the Ugly"
Keegan-Michael Key,342521,2016,Keanu
Robert Stack,3179,1996,Beavis and Butt-Head Do America
Arnie Pantoja,12621,2008,Hamlet 2
Asa Butterfield,14574,2008,The Boy in the Striped Pyjamas
Asa Butterfield,35019,2010,Nanny McPhee and the Big Bang
Asa Butterfield,44826,2011,Hugo
Asa Butterfield,80274,2013,Ender's Game
Garba Touré,324322,2015,They Will Have to Kill Us First
Pant Shirt Baba,211086,2013,Faith Connections
Olga Kurylenko,1620,2007,Hitman
Olga Kurylenko,10764,2008,Quantum of Solace
Olga Kurylenko,23759,2010,Centurion
Olga Kurylenko,75612,2013,Oblivion
Olga Kurylenko,254904,2014,The November Man
Olga Kurylenko,256917,2014,The Water Diviner
Susan Zucker,20981,2005,The Call of Cthulhu
Kahiry Bess,43942,2010,Freakonomics
Jena Malone,141,2001,Donnie Darko
Jena Malone,5915,2007,Into the Wild
Jena Malone,9441,1998,Stepmom
Jena Malone,10390,1999,For Love of the Game
Jena Malone,11152,2008,The Ruins
Jena Malone,11457,2001,Life as a House
Jena Malone,13193,2004,Saved!
Jena Malone,16857,2002,The Dangerous Lives of Altar Boys
Jena Malone,23629,2011,Sucker Punch
Jena Malone,28089,2009,The Messenger
Jena Malone,301365,2016,The Neon Demon
Megan Mullally,28665,2009,Fame
Megan Mullally,81220,2001,Everything Put Together
Paula Garcés,11282,2004,Harold & Kumar Go to White Castle
Paula Garcés,13498,2005,Man of the House
Paula Garcés,15028,2002,Clockstoppers
Paula Garcés,278348,2014,The Maid's Room
Gonzalo Menendez,75674,2012,Act of Valor
Hugh Keays-Byrne,9659,1979,Mad Max
Hugh Keays-Byrne,76341,2015,Mad Max: Fury Road
Rachael Leigh Cook,9989,2001,Antitrust
Rachael Leigh Cook,10314,1999,She's All That
Rachael Leigh Cook,10461,2000,Get Carter
Rachael Leigh Cook,10914,2007,All Hat
Rachael Leigh Cook,13503,2001,Texas Rangers
Rachael Leigh Cook,14043,2007,Nancy Drew
Rachael Leigh Cook,15017,2007,Blonde Ambition
Rachael Leigh Cook,19366,2001,Josie and the Pussycats
Rachael Leigh Cook,46889,1998,Living Out Loud
Rachael Leigh Cook,242166,2014,Red Sky
Ricki Lake,11592,1994,Serial Mom
Ricki Lake,40001,1996,Mrs. Winterbourne
Scott 'Carrot Top' Thompson,31535,1998,Chairman of the Board
Sumeet Darshan Dobhal,26815,2009,Rocket Singh: Salesman of the Year
Brett Granstaff,370464,2016,The Masked Saint
Robert Fyfe,10204,2004,Around the World in 80 Days
Josh Wise,84659,2006,The Naked Ape
Sandra Hess,9823,1997,Mortal Kombat: Annihilation
Jill Talley,16888,2000,The Ladies Man
Toni Servillo,179144,2013,The Great Beauty
Myles Paige,33693,2002,Funny Ha Ha
Tristine Skyler,11531,2000,Book of Shadows: Blair Witch 2
Thekla Reuten,8321,2008,In Bruges
Thekla Reuten,27579,2010,The American
Peter Weller,9616,2003,The Order
Peter Weller,142061,2013,"Batman: The Dark Knight Returns, Part 2"
Leslie Howard,770,1939,Gone with the Wind
Alfre Woodard,167,2001,K-PAX
Alfre Woodard,10567,2000,Dinosaur
Alfre Woodard,12763,2006,Take the Lead
Alfre Woodard,13920,2003,Radio
Alfre Woodard,14177,2005,Beauty Shop
Alfre Woodard,14736,2000,Love & Basketball
Alfre Woodard,24071,1999,Mumford
Alfre Woodard,34152,1994,Crooklyn
Alfre Woodard,250546,2014,Annabelle
Shalom Harlow,24940,2001,Head Over Heels
Shalom Harlow,25428,2003,I Love Your Work
Jermaine Williams,1931,2007,Stomp the Yard
Jermaine Williams,15045,2004,Fat Albert
Kirby Heyborne,10105,2003,Saints and Soldiers
Kirby Heyborne,36825,2003,The R.M.
Kirby Heyborne,48382,2003,"The Book of Mormon Movie, Volume 1: The Journey"
Kirby Heyborne,266857,2003,The Work and The Story
Reiko Aylesworth,440,2007,Aliens vs Predator: Requiem
Andy Kaufman,73247,1981,Heartbeeps
Doris Brent,33468,1962,The Brain That Wouldn't Die
Antoine Saint-John,19204,1981,The Beyond
Jake McDorman,14191,2006,Aquamarine
David Proval,203,1973,Mean Streets
Coronji Calhoun,1365,2001,Monster's Ball
Ari Folman,8885,2008,Waltz with Bashir
Wallace Wolodarsky,10315,2009,Fantastic Mr. Fox
Michael McGuire,3028,1982,Jekyll and Hyde ... Together Again
Agata Kulesza,209274,2013,Ida
Joely Richardson,2024,2000,The Patriot
Joely Richardson,8413,1997,Event Horizon
Joely Richardson,61891,2011,Anonymous
Joely Richardson,287424,2015,Maggie
Richard Cabral,227348,2014,Paranormal Activity: The Marked Ones
Brendan Dempsey,10162,1998,Waking Ned
Sandra Nelson,15237,2004,De-Lovely
John Goodman,115,1998,The Big Lebowski
John Goodman,134,2000,"O Brother, Where Art Thou?"
John Goodman,585,2001,"Monsters, Inc."
John Goodman,888,1994,The Flintstones
John Goodman,2698,2007,Evan Almighty
John Goodman,6282,2000,Coyote Ugly
John Goodman,6478,2004,Beyond the Sea
John Goodman,8649,1999,Bringing Out the Dead
John Goodman,9449,1997,The Borrowers
John Goodman,10416,2000,What Planet Are You From?
John Goodman,11688,2000,The Emperor's New Groove
John Goodman,11835,2007,Death Sentence
John Goodman,12150,1989,Sea of Love
John Goodman,14873,2003,The Jungle Book 2
John Goodman,24356,2003,Masked and Anonymous
John Goodman,48572,2011,Red State
John Goodman,62211,2013,Monsters University
John Goodman,64685,2011,Extremely Loud & Incredibly Close
John Goodman,68734,2012,Argo
John Goodman,74643,2011,The Artist
John Goodman,87502,2012,Flight
John Goodman,87825,2012,Trouble with the Curve
John Goodman,152760,2014,The Monuments Men
John Goodman,284536,2014,The Gambler
John Goodman,333348,2015,Love the Coopers
John Goodman,333371,2016,10 Cloverfield Lane
Sean Nelson,16158,1999,The Wood
Richard Burton,8095,1963,Cleopatra
Richard Burton,11586,1977,Exorcist II: The Heretic
Richard Burton,29912,1953,The Robe
Paulo Araujo,13072,2007,Brooklyn Rules
Simon Baron-Cohen,30979,2009,The Horse Boy
Rishi Bhat,11359,1995,The Indian in the Cupboard
Anna Faris,153,2003,Lost in Translation
Anna Faris,4248,2001,Scary Movie 2
Anna Faris,4257,2006,Scary Movie 4
Anna Faris,4474,2006,My Super Ex-Girlfriend
Anna Faris,7553,2005,Waiting...
Anna Faris,10894,2002,May
Anna Faris,12620,2008,The House Bunny
Anna Faris,16991,2009,Observe and Report
Anna Faris,22794,2009,Cloudy with a Chance of Meatballs
Anna Faris,41515,2010,Yogi Bear
Anna Faris,50725,2011,Take Me Home Tonight
Anna Faris,63492,2011,What's Your Number?
Anna Faris,76493,2012,The Dictator
Anna Faris,87818,2013,Movie 43
Anna Faris,109451,2013,Cloudy with a Chance of Meatballs 2
Morris Day,9548,1990,The Adventures of Ford Fairlane
Adrian Paul,12211,2000,Highlander: Endgame
Ray Walston,284,1960,The Apartment
Ray Walston,9277,1973,The Sting
Ray Walston,20391,1969,Paint Your Wagon
Vernon Wells,8810,1981,Mad Max 2: The Road Warrior
Vernon Wells,10999,1985,Commando
Paul Rodríguez,14405,2008,Beverly Hills Chihuahua
Paul Rodríguez,45767,2002,Time Changer
Paul Rodríguez,170480,2010,The Deported
John Matshikiza,12506,1987,Cry Freedom
Jesuíta Barbosa,227975,2014,Futuro Beach
Jesse Plemons,21972,2002,Like Mike
Jesse Plemons,68722,2012,The Master
Madeline Carroll,10187,2008,Swing Vote
Madeline Carroll,43949,2010,Flipped
Madeline Carroll,58224,2011,Mr. Popper's Penguins
E. Danny Murphy,27420,1981,Graduation Day
Niamh Cusack,361475,2016,Departure
Chilton Crane,46729,2005,Fetching Cody
Cheng Qian,2008,2005,The Promise
Damián Delgado,89540,1999,The Other Conquest
John Larroquette,11011,1994,Ri¢hie Ri¢h
John Larroquette,15301,1983,Twilight Zone: The Movie
Richard Crenna,1368,1982,First Blood
Richard Crenna,1369,1985,Rambo: First Blood Part II
Richard Crenna,1370,1988,Rambo III
Richard Crenna,11863,1995,Jade
Clive Revill,22820,2009,Gentlemen Broncos
Kate Connor,281230,2014,Fort McCoy
Natalya Bondarchuk,593,1972,Solaris
Marge Champion,17820,1951,Show Boat
Michael Bailey Smith,9793,2007,The Hills Have Eyes 2
Spiros Focás,1370,1988,Rambo III
Paul Soles,11371,2001,The Score
Valerie Red-Horse,302579,1999,Naturally Native
Louis Vanaria,67373,2005,This Thing of Ours
Patricia Clarkson,1550,2003,Pieces of April
Patricia Clarkson,1717,2006,All the King's Men
Patricia Clarkson,2056,2003,The Station Agent
Patricia Clarkson,3638,2007,No Reservations
Patricia Clarkson,8060,2007,Married Life
Patricia Clarkson,10712,2002,Far from Heaven
Patricia Clarkson,14292,2004,Miracle
Patricia Clarkson,16172,1999,Simply Irresistible
Patricia Clarkson,50544,2011,Friends with Benefits
Patricia Clarkson,51828,2011,One Day
Shaun Fleming,24034,2004,Teacher's Pet
Majel Barrett,15800,1997,Trekkies
Zoë Kravitz,43923,2010,It's Kind of a Funny Story
Zoë Kravitz,82700,2013,After Earth
Zoë Kravitz,166624,2013,Treading Water
Zoë Kravitz,253626,2015,Good Kill
Zoë Kravitz,262504,2016,Allegiant
Zoë Kravitz,308639,2015,Dope
Andrew Caldwell,13991,2008,College
Albert Daniels,13960,2006,ATL
Ashley Olsen,11025,2004,New York Minute
Nat DeWolf,206412,2000,Lisa Picard Is Famous
Neha,56666,2000,Fiza
Zuleikha Robinson,2023,2004,Hidalgo
Zuleikha Robinson,11162,2004,The Merchant of Venice
Will Forte,10071,2007,The Brothers Solomon
Will Forte,37931,2010,MacGruber
Will Forte,109451,2013,Cloudy with a Chance of Meatballs 2
Will Forte,129670,2013,Nebraska
Julia Roberts,114,1990,Pretty Woman
Julia Roberts,161,2001,Ocean's Eleven
Julia Roberts,163,2004,Ocean's Twelve
Julia Roberts,462,2000,Erin Brockovich
Julia Roberts,509,1999,Notting Hill
Julia Roberts,879,1991,Hook
Julia Roberts,1551,1990,Flatliners
Julia Roberts,1770,1996,Michael Collins
Julia Roberts,2288,2004,Closer
Julia Roberts,4806,1999,Runaway Bride
Julia Roberts,4912,2002,Confessions of a Dangerous Mind
Julia Roberts,6073,2001,The Mexican
Julia Roberts,6538,2007,Charlie Wilson's War
Julia Roberts,8834,1997,Conspiracy Theory
Julia Roberts,8874,1997,My Best Friend's Wedding
Julia Roberts,9095,1996,Mary Reilly
Julia Roberts,9441,1998,Stepmom
Julia Roberts,9906,2006,The Ant Bully
Julia Roberts,9944,1993,The Pelican Brief
Julia Roberts,9986,2006,Charlotte's Web
Julia Roberts,11191,1988,Mystic Pizza
Julia Roberts,11467,2001,America's Sweethearts
Julia Roberts,11820,2003,Mona Lisa Smile
Julia Roberts,16558,2009,Duplicity
Julia Roberts,38167,2010,Eat Pray Love
Julia Roberts,59861,2011,Larry Crowne
Julia Roberts,62764,2012,Mirror Mirror
Julia Roberts,152737,2013,August: Osage County
Julia Roberts,290751,2015,Secret in Their Eyes
Julia Roberts,303858,2016,Money Monster
"Ernie Reyes, Jr.",5175,2001,Rush Hour 2
"Ernie Reyes, Jr.",9626,1985,Red Sonja
"Ernie Reyes, Jr.",10159,2003,The Rundown
Nigel Havers,9443,1981,Chariots of Fire
Kristian Bruun,269057,2014,Bang Bang Baby
Nancy Allen,5550,1993,RoboCop 3
Nancy Allen,10306,1988,Poltergeist III
Nancy Allen,11033,1980,Dressed to Kill
Nancy Allen,11644,1981,Blow Out
David Winters,357837,2015,Dancin' It's On
Vinnie Jones,100,1998,"Lock, Stock and Two Smoking Barrels"
Vinnie Jones,107,2000,Snatch
Vinnie Jones,9352,2004,EuroTrip
Vinnie Jones,9655,2006,She's the Man
Vinnie Jones,9991,2001,Mean Machine
Vinnie Jones,10185,2008,The Midnight Meat Train
Vinnie Jones,107846,2013,Escape Plan
Vinnie Jones,356841,2015,Checkmate
Martine Demaret,40185,2005,Camping Sauvage
Thomas Thieme,582,2006,The Lives of Others
Shannon Elizabeth,2105,1999,American Pie
Shannon Elizabeth,9378,2001,Thir13en Ghosts
Shannon Elizabeth,10646,2001,Tomcats
James Wilby,26371,1987,Maurice
Steven Berkoff,1369,1985,Rambo: First Blood Part II
Steven Berkoff,37710,2010,The Tourist
Vanya Dobronravov,11190,2003,The Return
Doug Jones,1417,2006,Pan's Labyrinth
Doug Jones,11253,2008,Hellboy II: The Golden Army
Doug Jones,22894,2010,Legion
Doug Jones,189711,2014,Love in the Time of Monsters
Doug Hutchison,11468,2002,Salton Sea
Doug Hutchison,13056,2008,Punisher: War Zone
Lisa Wilcox,10131,1988,A Nightmare on Elm Street 4: The Dream Master
Lisa Wilcox,10160,1989,A Nightmare on Elm Street 5: The Dream Child
Jae Head,8960,2008,Hancock
Jae Head,22881,2009,The Blind Side
Carolyn Saxon,10569,2000,Small Time Crooks
Song Hye-kyo,44865,2013,The Grandmaster
Kate Mara,6687,2008,Transsiberian
Kate Mara,7485,2007,Shooter
Kate Mara,24663,2009,The Open Road
Kate Mara,38543,2011,Ironclad
Kate Mara,39141,2002,Tadpole
Kate Mara,44115,2010,127 Hours
Kate Mara,73511,2005,The Californians
Kate Mara,157353,2014,Transcendence
Kate Mara,166424,2015,Fantastic Four
Kate Mara,331190,2015,Captive
Samantha Barks,226354,2013,The Christmas Candle
Jessica Capshaw,10984,2001,Valentine
Thampy Antony,27004,2010,Ca$h
Bono,37003,2007,U2 3D
Mercedes McNab,11908,2006,Hatchet
Shea Stewart,117942,2012,Girls Gone Dead
Caley Hayes,117942,2012,Girls Gone Dead
Peter Arne,11843,1975,The Return of the Pink Panther
Kieran Darcy-Smith,49787,2010,The Reef
Celina Jade,327833,2014,Skin Trade
Aunjanue Ellis,11978,2000,Men of Honor
Aunjanue Ellis,12277,2002,Undercover Brother
Aunjanue Ellis,14325,2008,The Express
Aunjanue Ellis,25208,2001,The Caveman's Valentine
Steve Le Marquand,43418,2010,Beneath Hill 60
Dylan Minnette,218778,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
Dylan Minnette,257445,2015,Goosebumps
Martin Donovan,320,2002,Insomnia
Martin Donovan,5820,2006,The Sentinel
Martin Donovan,9813,2005,The Quiet
Martin Donovan,46889,1998,Living Out Loud
Sonia Manzano,16112,1999,The Adventures of Elmo in Grouchland
Andrew Shim,11798,2006,This Is England
Andrew Shim,22908,1999,A Room for Romeo Brass
Eric Nenninger,11351,2003,Jeepers Creepers 2
Kat Dennings,8669,2008,Charlie Bartlett
Kat Dennings,12182,2008,Nick and Norah's Infinite Playlist
Kat Dennings,12620,2008,The House Bunny
Kat Dennings,25132,2009,Shorts
Kat Dennings,34769,2009,Defendor
Kat Dennings,75861,2015,To Write Love on Her Arms
Mitch Pileggi,846,1998,The X Files
Russell G. Jones,1900,2000,Traffic
Emmanuelle Vaugier,2752,2002,40 Days and 40 Nights
Jeremy Sande,193603,2012,Hayride
Damian Jewan Lee,18292,2000,George Washington
Emilio Tuki Hito,10448,1994,Rapa Nui
Emily Bergl,7341,1999,The Rage: Carrie 2
Elena Schuber,158752,2013,Escape from Tomorrow
John Álex Toro,436,2004,Maria Full of Grace
David Threlfall,33511,2009,Nowhere Boy
Donald Sutherland,2114,2001,Final Fantasy: The Spirits Within
Donald Sutherland,4348,2005,Pride & Prejudice
Donald Sutherland,5551,2000,Space Cowboys
Donald Sutherland,8676,2008,Fool's Gold
Donald Sutherland,8984,1994,Disclosure
Donald Sutherland,10008,2005,An American Haunting
Donald Sutherland,11398,2000,The Art of War
Donald Sutherland,11583,1979,The First Great Train Robbery
Donald Sutherland,12117,1999,Instinct
Donald Sutherland,16577,2009,Astro Boy
Donald Sutherland,16619,1980,Ordinary People
Donald Sutherland,22256,1998,Without Limits
Donald Sutherland,27582,2011,The Mechanic
Donald Sutherland,38153,1997,Shadow Conspiracy
Donald Sutherland,131631,2014,The Hunger Games: Mockingjay - Part 1
Donald Sutherland,152742,2013,The Best Offer
Donald Sutherland,283384,2014,The Calling
Donald Sutherland,354110,2015,Forsaken
Gyurme Tethong,9746,1997,Kundun
Reece Shearsmith,13849,2008,The Cottage
